Date,Monitoring_Station,Season,Split,Year,Latitude,Longitude,PM2.5,AOD,AOD_dry,AOD_corrected,f_RH,Temp_norm,RH_squared,Wind Speed,Wind_U,Wind_V,AODcorr_Wind_interact,DOY_sin,DOY_cos,Is_Dust_Season,PM2.5_lag1,AOD_lag1,AOD_corrected_lag1,RH_rolling3,Station_ID,Season_ID
2015-11-10,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,117.77833333333332,0.481695402,0.2956775444123106,0.3019775367214443,1.5515248727900088,1.0281089039477194,3883.990136111111,1.13625,-1.1066464724078735,-0.2576774099668221,0.3431219760997411,-0.7694148268839381,0.6387494220515268,0,155.5375,0.673,0.4105304037178131,64.5746739130435,2,4
2015-11-11,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,103.78666666666668,0.076816092,0.0458191702269659,0.0468665092661256,1.5920785454521251,1.0294970617505357,4150.104453875238,0.7445833333333334,-0.3345167379999799,-0.6652089087464408,0.0348960216910693,-0.7583058084785625,0.6518989958787125,0,117.77833333333332,0.481695402,0.3019775367214443,64.70293478260871,2,4
2015-11-12,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,91.32095238095238,0.326735632,0.1953843315935244,0.1982342864271153,1.5884592894550145,1.0376278941596009,4126.894400826445,0.8595454545454545,-0.4219540900391962,-0.748847871285581,0.1703913798334887,-0.7469720876965551,0.6648553979642866,0,103.78666666666668,0.076816092,0.0468665092661256,63.66129336846729,2,4
2015-11-13,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,131.19875,0.48704023,0.2840708503513188,0.2907954830935802,1.6245173278132945,1.0309861506378368,4353.470367361111,0.8920833333333333,-0.5078554419828787,-0.7334136102224215,0.259413803876398,-0.7354170229639858,0.6776147890466887,0,91.32095238095238,0.326735632,0.1982342864271153,64.88101559068951,2,4
2015-11-14,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,128.8059090909091,1.260655172,0.7576308592700549,0.7704623281666239,1.5813382967011933,1.0347134929409434,4080.920571006944,0.7716666666666666,-0.7474498481773066,-0.1918024215284195,0.594540096568578,-0.7236440382959124,0.690173388242972,0,131.19875,0.48704023,0.2907954830935802,64.70127525252526,2,4
2015-11-15,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,157.47833333333332,1.50695977,0.8773916571920548,0.8880693035404167,1.627111603353409,1.0428874892196864,4369.375251562501,0.9708333333333332,-0.5653510247522335,0.789237340679412,0.8621672821871544,-0.711656622281775,0.7025274741691566,0,128.8059090909091,1.260655172,0.7704623281666239,65.3213888888889,2,4
2015-11-18,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,200.6904761904762,0.658057471,0.3241602869538331,0.3440990577128678,1.891270351351376,1.01117593756959,5735.691440642723,1.1439130434782607,-1.0441887434100976,0.467126234732474,0.3936194003663283,-0.6744436188329457,0.7383263540031063,0,157.47833333333332,1.50695977,0.8880693035404167,68.57256038647346,2,4
2015-11-19,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,132.16916666666663,0.134833333,0.0696395999843127,0.0750013350535219,1.812370155929804,0.9919307964180032,5376.433417361111,1.2445833333333334,-1.2444187975867644,-0.0202368432276975,0.0933454115853624,-0.661634618242279,0.749826401204568,0,200.6904761904762,0.658057471,0.3440990577128678,71.71992149758456,2,4
2015-11-20,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,104.37666666666668,0.174241379,0.1080191156728111,0.1093127696206132,1.537749568624622,1.0365608160999396,3790.55705625,1.15,-1.0408109026482213,0.489093717940227,0.1257096850637052,-0.6486295610349818,0.7611042586607742,0,132.16916666666663,0.134833333,0.0750013350535219,70.20867149758455,2,4
2015-11-21,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,110.555,0.119511494,0.0766353844376096,0.0778181091864344,1.491702788678565,1.0295482380750631,3467.008001701324,0.9239130434782608,-0.842478087482826,-0.379270331057601,0.0718971660961622,-0.6354323008901775,0.7721565844991641,0,104.37666666666668,0.174241379,0.1093127696206132,64.59099033816427,2,4
2015-11-22,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,98.725,0.250206897,0.1605440097499524,0.1641872940007652,1.4908524181767877,1.022174582649352,3460.8708506944454,0.8891666666666667,-0.8806219073849039,-0.1229732383280398,0.1459898689156804,-0.622046748440868,0.7829801036770624,0,110.555,0.119511494,0.0778181091864344,59.7593236714976,2,4
2015-11-23,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,79.26347826086956,0.183051724,0.115888994488074,0.1202745992107616,1.5089625654478034,1.008605748826639,3590.306534027777,0.9533333333333333,-0.9164391160678728,-0.2626476555866823,0.114661784580926,-0.6084768701151264,0.7935716089521472,0,98.725,0.250206897,0.1641872940007652,59.20987922705316,2,4
2015-11-24,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,128.22260869565216,0.636563218,0.4029961359813024,0.4195192080372088,1.508990802286951,1.005548674218389,3590.5062673611105,0.7975,-0.7553332314290532,-0.2558866145364863,0.334566568409674,-0.594726686960764,0.8039279618328208,0,79.26347826086956,0.183051724,0.1202745992107616,59.5563888888889,2,4
2015-11-25,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,144.95521739130436,0.474310345,0.2967299948762691,0.3121765790069123,1.5252148782820043,0.996164926490392,3704.193187673612,0.7204166666666666,-0.556823136265403,0.4571084866097668,0.224897210459563,-0.5808002734538013,0.8140460935082175,0,128.22260869565216,0.636563218,0.4195192080372088,60.23402777777779,2,4
2015-11-26,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,133.36958333333334,0.957411765,0.5781120944605053,0.6238481501305883,1.5746282338343245,0.9746346202921836,4037.2257006944446,0.75375,-0.711536590698692,-0.2487061370309992,0.4702255431609309,-0.5667017562911184,0.8239230057575536,0,144.95521739130436,0.474310345,0.3121765790069123,61.44069444444446,2,4
2015-11-28,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,156.18857142857144,0.512643678,0.2919036889196623,0.3183663934404473,1.660039493383775,0.9699960550995682,4566.703815500945,0.8726086956521739,-0.2419362815776761,0.838398933315254,0.2778092833195555,-0.5380051715382992,0.8429415373547832,0,133.36958333333334,0.957411765,0.6238481501305883,63.99288043478263,2,4
2015-11-29,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,161.46933333333334,0.692833333,0.3630568599188352,0.4135443347920545,1.7889109158479315,0.9365220003098318,5262.1322003086425,0.6061111111111112,-0.3854660499814511,-0.4677463023093215,0.2506538162545175,-0.5234156073655503,0.8520775211013093,0,156.18857142857144,0.512643678,0.3183663934404473,67.88570450885669,2,4
2015-11-30,Darus Salam,Post-Monsoon,train,2015,23.78086,90.355647,150.44541666666666,0.922465517,0.5136346756899295,0.5641660363843528,1.6938159754472315,0.9653326125269742,4760.540011111111,1.1175,-0.5944160826993715,-0.94629581560331,0.6304555456595142,-0.5086709438521042,0.8609610158889945,0,161.46933333333334,0.692833333,0.4135443347920545,69.70487117552337,2,4
2015-12-02,Darus Salam,Winter,train,2015,23.78086,90.355647,201.3320833333333,0.819775862,0.4591903590285361,0.4567976245851519,1.7852636621864604,1.005238062359797,4709.276250694445,0.605,-0.4911230445641907,0.3533032056152334,0.2763625628740169,-0.4787338401157883,0.8779600847008883,0,150.44541666666666,0.922465517,0.5641660363843528,70.05379629629631,2,1
2015-12-04,Darus Salam,Winter,train,2015,23.78086,90.355647,150.03416666666666,0.717086207,0.332276810727662,0.3541722352540286,2.1580988616979724,0.9381785968889904,6166.7645765625,1.4983333333333333,-1.1241829924294784,0.990563161696457,0.5306680658222862,-0.4482293417404106,0.893918596519257,0,201.3320833333333,0.819775862,0.4567976245851519,72.04986111111113,2,1
2015-12-05,Darus Salam,Winter,train,2015,23.78086,90.355647,108.95772727272728,1.653637931,0.967802106478149,1.0204443398522596,1.7086529569744595,0.9484124402299764,4322.733756250001,0.9645833333333332,-0.6799570924373168,0.684163254924316,0.9843036028158252,-0.4327755925504317,0.9015016841318838,0,150.03416666666666,0.717086207,0.3541722352540286,70.96680555555558,2,1
2015-12-07,Darus Salam,Winter,train,2015,23.78086,90.355647,204.6413043478261,1.927711864,1.0189861330272976,1.1030076773011137,1.8917940112423088,0.923825059423518,5192.403402777778,0.5275,-0.4590200404304709,-0.259917010761529,0.5818365497763374,-0.4014879892059737,0.9158642882672868,0,108.95772727272728,1.653637931,1.0204443398522596,72.1115277777778,2,1
2015-12-08,Darus Salam,Winter,train,2015,23.78086,90.355647,232.4975,0.502011494,0.2518243642088759,0.2735229695982883,1.9934985066957465,0.9206698968599232,5600.526677777777,0.6558333333333334,-0.5865634308371402,-0.293361044986676,0.1793854808948774,-0.3856634062436074,0.9226395488404876,0,204.6413043478261,1.927711864,1.1030076773011137,70.88083333333334,2,1
2015-12-09,Darus Salam,Winter,train,2015,23.78086,90.355647,149.765,0.625701149,0.3568439901336041,0.3864183636413704,1.753430536312898,0.9234654035872532,4552.819396006946,0.8645833333333334,-0.1392980279711327,-0.8532879934003123,0.3340908768982682,-0.3697245428906732,0.9291414114031744,0,232.4975,0.502011494,0.2735229695982883,71.4565277777778,2,1
2015-12-10,Darus Salam,Winter,train,2015,23.78086,90.355647,158.18458333333334,0.8371551725,0.4774476328348104,0.5238990400509987,1.7533968438160483,0.911335193109599,4552.650711111112,0.96,-0.6720358479438623,-0.6855419892890398,0.5029430784489588,-0.3536761221763721,0.935367949313148,0,149.765,0.625701149,0.3864183636413704,69.92819444444446,2,1
2015-12-14,Darus Salam,Winter,train,2015,23.78086,90.355647,178.33708333333334,2.112137931,1.0299515283771874,1.2019557497833075,2.050715856820881,0.8568963778931714,5809.6789515625,0.7729166666666667,-0.1824171598879176,-0.7510819884603391,0.9290116316033482,-0.2884824328806098,0.9574851883550388,0,158.18458333333334,0.8371551725,0.5238990400509987,70.38972222222225,2,1
2015-12-15,Darus Salam,Winter,train,2015,23.78086,90.355647,163.86333333333334,0.919413793,0.528592970948665,0.651287419793339,1.739360611152149,0.8116124385089359,4481.8003890625005,1.64625,-1.041442805273326,-1.274965076323436,1.0721819148347844,-0.2719581575341052,0.9623090774541488,0,178.33708333333334,2.112137931,1.2019557497833075,70.21361111111112,2,1
2015-12-16,Darus Salam,Winter,train,2015,23.78086,90.355647,166.77291666666667,0.754896552,0.4893623327426479,0.6370446954290117,1.5426127053325835,0.7681758222836964,3361.342191840278,1.4008333333333332,-0.3981316476546918,-1.3430656048434633,0.8923934441801403,-0.2553532951161881,0.9668478136052772,0,163.86333333333334,0.919413793,0.651287419793339,67.04819444444446,2,1
2015-12-18,Darus Salam,Winter,train,2015,23.78086,90.355647,234.949,1.258482759,0.6530153241927272,0.8850940558081047,1.9271871767416269,0.7377920119421817,5339.98739678639,1.438695652173913,-1.3021098794155104,-0.6118456026749279,1.273380969856095,-0.2219215130041667,0.9750645322571944,0,166.77291666666667,0.754896552,0.6370446954290117,65.99951690821257,2,1
2015-12-19,Darus Salam,Winter,train,2015,23.78086,90.355647,256.48136363636365,1.071086207,0.5448642600234989,0.7464107742268236,1.9657853993833367,0.7299790930642736,5494.096665595464,0.698695652173913,-0.4474007076999788,-0.5366639741181513,0.5215139626880458,-0.2051044998686192,0.9787400799669153,0,234.949,1.258482759,0.8850940558081047,68.39149154589373,2,1
2015-12-20,Darus Salam,Winter,train,2015,23.78086,90.355647,234.95041666666668,0.921844828,0.5318979419729872,0.7189953806497487,1.733123509710471,0.7397793592113437,4449.946146006944,0.69625,-0.136780008220069,-0.6826824238628953,0.5006005337773876,-0.1882267098432439,0.9821256058680006,0,256.48136363636365,1.071086207,0.7464107742268236,71.30176932367151,2,1
2015-12-21,Darus Salam,Winter,train,2015,23.78086,90.355647,224.8970833333333,0.70608046,0.4321703682365883,0.5675938632443566,1.633801185585824,0.7614077533648973,3910.886791840277,0.8816666666666667,-0.8790266932371619,0.0681775893358789,0.5004285894271078,-0.1712931441814778,0.9852201067560606,0,234.95041666666668,0.921844828,0.7189953806497487,67.78905797101451,2,1
2015-12-22,Darus Salam,Winter,train,2015,23.78086,90.355647,175.13250000000002,0.758189655,0.483941435610796,0.6080414735382733,1.566697123264652,0.7959020176611921,3511.6488340277774,0.92875,-0.9179160800523832,0.1414448036559384,0.5647185185486713,-0.154308820664281,0.9880226656636976,0,224.8970833333333,0.70608046,0.5675938632443566,62.83472222222224,2,1
2015-12-23,Darus Salam,Winter,train,2015,23.78086,90.355647,169.947,1.141712644,0.7515058426277647,0.9426120443988564,1.519233223800114,0.7972589010434635,3211.9139390625005,1.0575,-1.0027228610321512,0.335936175431431,0.9968122369517908,-0.1372787721132651,0.9905324521322229,0,175.13250000000002,0.758189655,0.6080414735382733,59.49000000000001,2,1
2015-12-25,Darus Salam,Winter,train,2015,23.78086,90.355647,136.54130434782607,0.444086207,0.2728466161765545,0.3637415135984585,1.6276038648492497,0.7501112905076746,3875.2181265625,1.79375,-1.3218829767766818,-1.2125033848233242,0.652461340017235,-0.1031016974474354,0.9946708199115212,0,169.947,1.141712644,0.9426120443988564,59.39472222222224,2,1
2015-12-26,Darus Salam,Winter,train,2015,23.78086,90.355647,171.18541666666667,0.627454023,0.3880800173362629,0.5331183861535367,1.6168161074274656,0.727943412599724,3812.5479340277775,1.3995833333333332,-0.2930004623184743,-1.368570142895717,0.746143607954054,-0.0859647987374467,0.9962981749346076,0,136.54130434782607,0.444086207,0.3637415135984585,60.22361111111113,2,1
2015-12-27,Darus Salam,Winter,train,2015,23.78086,90.355647,184.90894736842105,0.88037931,0.5194136189254381,0.7007681449945484,1.694948453260288,0.7412060931072699,4249.913892768594,1.2613636363636365,-0.4172482619281309,-1.1903537755887743,0.8839234556181237,-0.0688024268023206,0.9976303053065856,0,171.18541666666667,0.627454023,0.5331183861535367,63.06281565656567,2,1
2015-12-28,Darus Salam,Winter,train,2015,23.78086,90.355647,199.56791666666663,1.171344828,0.7100256541643581,0.91814599325749,1.6497218391053443,0.7733254399393045,4001.4058777777777,1.0975,-0.5060114484280748,-0.9738884248514929,1.0076652276000952,-0.0516196672232541,0.998666816288476,0,184.90894736842105,0.88037931,0.7007681449945484,63.39795454545456,2,1
2015-12-29,Darus Salam,Winter,train,2015,23.78086,90.355647,229.33347826086955,0.361356322,0.2089145357923189,0.2623961330761444,1.7296849193836028,0.7961799335346695,4432.286104340278,0.8679166666666666,-0.4620274512726602,-0.7347176155151496,0.2277379771656703,-0.0344216116227458,0.9994074007397048,0,199.56791666666663,1.171344828,0.91814599325749,65.00781565656567,2,1
2015-12-30,Darus Salam,Winter,train,2015,23.78086,90.355647,263.3191304347826,0.778137931,0.4325815896177521,0.5204216427148982,1.7988235044574976,0.8312136815853614,4774.176604340278,0.6254166666666666,-0.5528430154726676,-0.2924219676897278,0.3254803690479426,-0.0172133561558352,0.9998518392091162,0,229.33347826086955,0.361356322,0.2623961330761444,66.30916666666668,2,1
2016-01-01,Darus Salam,Winter,train,2016,23.78086,90.355647,249.36291666666668,0.679241379,0.3851713888154902,0.4490332739648182,1.7634782819379635,0.8577791694912756,4602.830950694444,0.6966666666666667,-0.4601626347678611,-0.5230628967991751,0.31282651419549,0.0172133561558346,0.9998518392091162,0,263.3191304347826,0.778137931,0.5204216427148982,67.83833333333335,2,1
2016-01-02,Darus Salam,Winter,train,2016,23.78086,90.355647,178.90434782608696,0.533770115,0.3043445453307986,0.3558088570427011,1.7538349978306131,0.8553596665927677,4554.843858506943,1.0204166666666663,-0.5237203843221231,-0.8757665971345322,0.3630732878739894,0.0344216116227457,0.9994074007397048,0,249.36291666666668,0.679241379,0.4490332739648182,68.14305555555556,2,1
2016-01-03,Darus Salam,Winter,train,2016,23.78086,90.355647,187.42,1.012528736,0.5689977581785852,0.6849830651588046,1.7794951235681469,0.8306741978309643,4681.3534168402775,0.93625,-0.3970703882799608,-0.8478792185513224,0.6413153947549308,0.0516196672232537,0.998666816288476,0,178.90434782608696,0.533770115,0.3558088570427011,67.91805555555557,2,1
2016-01-04,Darus Salam,Winter,train,2016,23.78086,90.355647,201.8959090909091,0.750821839,0.4212778530190601,0.5067129442358123,1.7822485412401448,0.8313935095034938,4694.704904340278,0.92375,-0.4815693104817871,-0.7882924975553782,0.4680760822378315,0.0688024268023198,0.9976303053065856,0,187.42,1.012528736,0.6849830651588046,68.1426388888889,2,1
2016-01-05,Darus Salam,Winter,train,2016,23.78086,90.355647,188.66434782608687,0.811344828,0.4737488466971717,0.5756087527185029,1.712605389240399,0.8230396853066185,4343.523946006944,0.9758333333333334,-0.3365938277151126,-0.915945025418302,0.5616982078611391,0.0859647987374464,0.9962981749346078,0,201.8959090909091,0.750821839,0.5067129442358123,67.61458333333336,2,1
2016-01-06,Darus Salam,Winter,train,2016,23.78086,90.355647,201.6025,0.712798851,0.4215961580789205,0.5152526607495123,1.6907147689580415,0.818231889313576,4227.186646487603,0.9,-0.3461228503511178,-0.8307821450084358,0.463727394674561,0.1031016974474348,0.9946708199115212,0,188.66434782608687,0.811344828,0.5756087527185029,66.48005050505051,2,1
2016-01-07,Darus Salam,Winter,train,2016,23.78086,90.355647,198.246,0.227252874,0.116603093112968,0.156961096962414,1.9489437881363207,0.7428789386002431,5427.710929,0.5439999999999999,-0.2893703209226533,-0.4606525994381455,0.0853868367475532,0.1202080448993527,0.9927487224577402,0,201.6025,0.712798851,0.5152526607495123,68.19841161616164,2,1
2016-01-11,Darus Salam,Winter,train,2016,23.78086,90.355647,179.546,0.471304598,0.3069688601128549,0.3896322891165781,1.5353498652167137,0.7878424573303517,3315.291887755102,0.4785714285714285,0.1141321215793672,-0.4647628116240481,0.1864668812200766,0.1882267098432442,0.9821256058680006,0,198.246,0.227252874,0.156961096962414,65.42279653679655,2,1
2016-01-12,Darus Salam,Winter,train,2016,23.78086,90.355647,231.4327272727273,0.790367816,0.460449901701587,0.6017470979570174,1.7165120745583946,0.7651884043393871,4363.981043667297,1.2343478260869565,-0.7296853677398002,-0.9955771290422596,0.7427652222173793,0.2051044998686192,0.9787400799669153,0,179.546,0.471304598,0.3896322891165781,65.77066873706005,2,1
2016-01-13,Darus Salam,Winter,train,2016,23.78086,90.355647,224.51142857142847,1.689988506,0.8933391780023443,1.165913314483518,1.8917658014049008,0.7662140631767981,5192.28330625,1.0533333333333337,-0.7933051113840908,-0.6929488519097113,1.2280953579226397,0.2219215130041655,0.9750645322571948,0,231.4327272727273,0.790367816,0.6017470979570174,65.23216873706005,2,1
2016-01-14,Darus Salam,Winter,train,2016,23.78086,90.355647,244.2911111111111,0.064482759,0.0362659598855424,0.0451003786128256,1.7780519033140598,0.8041165285301862,4674.337996408317,0.7495652173913043,-0.6987634176291224,-0.2712520991737058,0.0338056750993527,0.2386727660059501,0.9711000518829505,0,224.51142857142847,1.689988506,1.165913314483518,68.82902173913044,2,1
2016-01-15,Darus Salam,Winter,train,2016,23.78086,90.355647,349.146,1.185873563,0.6931191734210791,0.8330120748134077,1.7109230396077444,0.8320637771983507,4334.68613611111,0.8125,-0.7654256444517852,-0.2725432677861799,0.6768223107858937,0.255353295116187,0.9668478136052776,0,244.2911111111111,0.064482759,0.0451003786128256,68.75498792270533,2,1
2016-02-28,Darus Salam,Winter,train,2016,23.78086,90.355647,125.19636363636364,1.043247126,0.6961280937946748,0.6400882374595046,1.4986424701137102,1.0875502048867374,3077.475625,1.0166666666666666,-0.9759616752918754,-0.284798032775135,0.6507563747504963,0.8498170915275278,0.5270777086423722,0,349.146,1.185873563,0.8330120748134077,63.22748792270532,2,1
2016-02-29,Darus Salam,Winter,train,2016,23.78086,90.355647,155.1783333333333,1.125787356,0.7446773471233326,0.6868560730979476,1.5117787057023886,1.0841825184198952,3163.5468960069447,1.440416666666667,-1.2335869388810603,-0.7436823500885081,0.9893589352915022,0.8587639582758029,0.5123714121284237,0,125.19636363636364,1.043247126,0.6400882374595046,59.18625000000001,2,1
2016-03-01,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,246.6221739130435,0.217632184,0.14586769059293,0.1871223417059844,1.083310125997054,1.0736053672352022,3033.4392111111106,1.44375,-1.2268499630917515,-0.7610868745168111,0.270157880838015,0.8674563547295969,0.4975132889071806,1,155.1783333333333,1.125787356,0.6868560730979476,55.59902777777779,2,2
2016-03-02,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,198.2959090909091,1.487390805,0.95734235020913,1.265470563982221,1.092123027174843,1.0762210460443995,3430.7865668402765,2.148333333333333,-2.074827074414632,0.5571613073313056,2.7186525949551377,0.8758917051442429,0.4825077417612184,1,246.6221739130435,0.217632184,0.1871223417059844,56.63166666666668,2,2
2016-03-04,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,111.55913043478262,1.085649425,0.6609174170356427,0.8872392771166531,1.1043544409704171,1.108001543576152,3961.338700694445,2.5970833333333334,-2.1462121176337585,-1.4624005560720343,2.3042343392783744,0.8919813464595485,0.4520722039323043,1,198.2959090909091,1.487390805,1.265470563982221,58.86291666666667,2,2
2016-03-05,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,119.59571428571428,1.063586207,0.6262828135471005,0.8512935513392504,1.111732854971022,1.1238100523792407,4267.573377777778,1.4925,-1.4793331506085583,0.1978122329648902,1.2705556253738313,0.8996308696522433,0.436651231956064,1,111.55913043478262,1.085649425,0.8872392771166531,62.279583333333335,2,2
2016-03-06,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,110.29842105263158,0.271896552,0.1559032781562665,0.2250343208252486,1.1176599546964447,1.081048679324854,4505.386230812855,2.244782608695652,-2.244117503059,0.0546405780230789,0.5051531297481561,0.907013812802636,0.4211008707960896,1,119.59571428571428,1.063586207,0.8512935513392504,65.12933574879229,2,2
2016-03-07,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,108.0917391304348,0.953425287,0.6045266443996079,0.8316471528324956,1.0954038016386327,1.046582135537678,3575.691175173612,1.2175,-1.1241512925819834,-0.4675362246781058,1.0125304085735634,0.9141279881853336,0.4054257283599973,1,110.29842105263158,0.271896552,0.2250343208252486,64.08197463768117,2,2
2016-03-08,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,124.7057894736842,0.128103448,0.0835586008473963,0.1082736933616168,1.0892157986693736,1.086235359199614,3300.940228798186,1.7395238095238097,-1.4991911929256418,-0.8822521470387126,0.1883446675476126,0.9209712877166346,0.3896304495307879,1,108.0917391304348,0.953425287,0.8316471528324956,61.45768892339546,2,2
2016-03-09,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,101.59181818181818,1.013327586,0.6775511427094971,0.8242962470260724,1.0838309702349809,1.134240071630917,3057.2144793402776,2.14125,-2.0610684770495578,-0.580472476016405,1.7650243389445774,0.9275416835791966,0.373719714790469,1,124.7057894736842,0.128103448,0.1082736933616168,57.514325396825406,2,2
2016-03-10,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,110.4525,1.340289063,0.8469267747116063,1.0673037093768571,1.0961513477331284,1.145618274450927,3608.454958506944,2.181666666666666,-1.8636826162582965,-1.1341765957297278,2.3285009259571763,0.9338372288229252,0.3576982388331254,1,101.59181818181818,1.013327586,0.8242962470260724,57.60543650793651,2,2
2016-03-11,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,118.96476190476191,1.253965517,0.7626319527748024,0.9928733548750968,1.1045722270944038,1.1433985013745342,3970.5340612476375,1.876521739130435,-1.3842574735284374,-1.2669510978762282,1.8631484346264864,0.9398560579418954,0.3415707691678556,1,110.4525,1.340289063,1.0673037093768571,59.45822463768116,2,2
2016-03-15,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,130.9375,0.727229885,0.5152523384086841,0.6099609701760443,1.0713474721577805,1.1128568973657254,2480.1230006944447,1.1383333333333334,-0.7437227186311209,-0.8617884285424772,0.6943389043837305,0.9611297838723007,0.2760969730974688,1,118.96476190476191,1.253965517,0.9928733548750968,57.627807971014505,2,2
2016-03-16,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,144.2082608695652,0.957735632,0.6299523865411697,0.7958606596445685,1.0873956315710689,1.1066773561789958,3219.0020640625007,1.28,-1.204078089384586,-0.4342763574775455,1.0187016443450478,0.9657399376548548,0.2595117970697999,1,130.9375,0.727229885,0.6099609701760443,56.51641908212562,2,2
2016-03-17,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,100.10217391304349,0.35141954,0.2712916098620508,0.2973943413999138,1.0531201164722483,1.1220579740464494,1632.4410555765594,1.37,-1.322674142998645,0.3569777464251799,0.407430247717882,0.9700639218515072,0.2428497220959356,1,144.2082608695652,0.957735632,0.7958606596445685,48.98018719806765,2,2
2016-03-18,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,103.25041666666664,0.753373563,0.562815937905977,0.6306614248636603,1.060055973712292,1.1268998229726055,1952.7561,1.515,-1.427792667396275,0.5065896751113566,0.9554520586684452,0.9741004551724204,0.2261156855082882,1,100.10217391304349,0.35141954,0.2973943413999138,47.10990942028986,2,2
2016-03-22,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,75.93055555555556,0.659827586,0.425976499513518,0.517654439524831,1.0914628685075771,1.16783519633655,3401.416802777778,2.7608333333333337,-2.5236063621552463,-1.1196479908140824,1.4291576317881378,0.9873494423939864,0.1585593851031347,1,103.25041666666664,0.753373563,0.6306614248636603,47.63838164251208,2,2
2016-03-23,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,96.08461538461538,0.877752874,0.6036284100154002,0.7257884226513399,1.0777561696390237,1.1221262091458195,2778.051274382716,1.8627777777777776,-1.5725242518749505,-0.9985532167330108,1.3519825450833014,0.989932495087353,0.141540295217043,1,75.93055555555556,0.659827586,0.517654439524831,51.73962962962964,2,2
2016-03-24,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,129.12,0.813586207,0.6291302270639907,0.6726756181956395,1.052767829043749,1.148855176977309,1616.3415140625,1.4241666666666666,-1.312070614318266,0.5538243381135686,0.9580021929136232,0.9922222094179324,0.1244792638867891,1,96.08461538461538,0.877752874,0.7257884226513399,50.41087962962964,2,2
2016-03-25,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,143.1,0.807494253,0.5830337776835977,0.6454651004708571,1.0673064766041374,1.1721347183791686,2291.29755625,1.2583333333333333,-1.2543020755438872,-0.1006433359148749,0.8122102514258286,0.994217906893952,0.107381346664163,1,129.12,0.813586207,0.6726756181956395,46.92615740740742,2,2
2016-03-26,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,169.0975,1.553066667,1.0787247117806154,1.220492753858086,1.0756126325816824,1.1830388294150116,2678.7094140625,1.8358333333333328,-1.7557644071369491,-0.536260547130604,2.240621280624469,0.995918996147179,0.0902516100310411,1,143.1,0.807494253,0.6454651004708571,46.60916666666668,2,2
2016-03-27,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,69.86666666666667,1.22454717,0.686913314358444,0.9675052232648812,1.1225733218578389,1.1274764612555426,4696.797010123967,3.4909090909090907,-3.4094860288132174,0.7495674087893714,3.377472779397403,0.9973249731081556,0.0730951298980777,1,169.0975,1.553066667,1.220492753858086,56.052310606060615,2,2
2016-04-06,Darus Salam,Pre-Monsoon,train,2016,23.78086,90.355647,57.04565217391304,0.846533333,0.4224934986730347,0.6170571922268779,1.1491184737476006,1.1938612004880669,5638.695826562501,3.5445833333333336,-3.133280228570448,1.6572947885617604,2.187210639280855,0.9951053111006976,-0.0988201387328714,1,69.86666666666667,1.22454717,0.9675052232648812,65.12689393939395,2,2
