Date,Monitoring_Station,Season,Split,Year,Latitude,Longitude,PM2.5,AOD,AOD_dry,AOD_corrected,f_RH,Temp_norm,RH_squared,Wind Speed,Wind_U,Wind_V,AODcorr_Wind_interact,DOY_sin,DOY_cos,Is_Dust_Season,PM2.5_lag1,AOD_lag1,AOD_corrected_lag1,RH_rolling3,Station_ID,Season_ID,Temperature,RH,AODcorr_RH_residual
2014-11-24,Darus Salam,Post-Monsoon,train,2014,23.78086,90.355647,234.22652173913045,1.22104023,0.7979889492036053,0.8943435952303587,1.4664247646492736,0.9310345241413691,3282.0963585069444,1.1791666666666667,-0.6585638533046345,-0.9781245722802028,1.0545801560424646,-0.594726686960764,0.8039279618328208,0,281.52086956521737,0.97387931,0.6701558110478822,60.89541666666668,2,4,23.72958333333333,57.28958333333333,51.23657192758257
2014-11-25,Darus Salam,Post-Monsoon,train,2014,23.78086,90.355647,217.1134782608696,0.894643678,0.5570997976313209,0.6482446620675978,1.5316001033209214,0.9010850017760553,3748.3475640625,1.30375,-0.5223199296096264,-1.1945484308443064,0.8451489781706306,-0.5808002734538013,0.8140460935082175,0,234.22652173913045,1.22104023,0.8943435952303587,60.474583333333335,2,4,22.96625,61.22375,39.68796912926109
2014-11-26,Darus Salam,Post-Monsoon,train,2014,23.78086,90.355647,196.3766666666667,0.538448276,0.28278575194507716,0.3486380079935536,1.7853271939933195,0.8650703741719141,5244.354654340278,1.6720833333333334,-0.9149811183396677,-1.39952571490952,0.5829518025325544,-0.5667017562911184,0.8239230057575536,0,217.1134782608696,0.894643678,0.6482446620675978,63.64375000000001,2,4,22.04833333333333,72.41791666666667,25.247638209709834
2014-11-27,Darus Salam,Post-Monsoon,train,2014,23.78086,90.355647,255.8642105263158,1.059275,0.5802250727689306,0.6943611936732874,1.7189807285043854,0.8874671239756698,4899.4750140625,1.278333333333333,-1.269507441655265,-0.14995654935018554,0.8876250592456856,-0.5524353131676203,0.8335557718385695,0,196.3766666666667,0.538448276,0.3486380079935536,67.87930555555558,2,4,22.61916666666667,69.99625,48.602679702653845
2014-11-28,Darus Salam,Post-Monsoon,train,2014,23.78086,90.355647,235.0190909090909,1.141614943,0.5780958169515613,0.685461568355345,1.8448787822468606,0.902752497016919,5529.03780625,1.0770833333333334,-0.835382324672896,-0.6798859305564081,0.7382992309160695,-0.5380051715382992,0.8429415373547832,0,255.8642105263158,1.059275,0.6943611936732874,72.25722222222224,2,4,23.008750000000003,74.3575,50.969208568982566
2014-11-29,Darus Salam,Post-Monsoon,train,2014,23.78086,90.355647,280.7531818181818,1.179431034,0.6440240655348953,0.771235300876764,1.723825931119342,0.8871401641245198,4925.700277777778,1.586666666666667,-1.5005043276753325,-0.5157498170030795,1.223693344057799,-0.5234156073655503,0.8520775211013093,0,235.0190909090909,1.141614943,0.685461568355345,71.51236111111113,2,4,22.61083333333333,70.18333333333334,54.12786419986755
2014-11-30,Darus Salam,Post-Monsoon,train,2014,23.78086,90.355647,235.0775,1.290396552,0.6338943090401047,0.7574200952356684,1.8959885357899602,0.8985674109222025,5756.004002777777,1.30875,-1.2069415629495563,-0.5060816397824387,0.9912735496396812,-0.5086709438521042,0.8609610158889945,0,280.7531818181818,1.179431034,0.771235300876764,73.46972222222223,2,4,22.902083333333334,75.86833333333333,57.464200258704764
2014-12-01,Darus Salam,Winter,train,2014,23.78086,90.355647,203.2540909090909,1.130482759,0.5637792816141656,0.6321933535405686,2.00518677409233,0.891782994010846,5644.391684027777,1.3433333333333335,-0.7623047979678094,-1.1060903396376365,0.8492464049228305,-0.49377555015997737,0.8695893893466109,0,235.0775,1.290396552,0.7574200952356684,73.72694444444444,2,1,22.729166666666668,75.12916666666666,47.4961598237083
2014-12-02,Darus Salam,Winter,train,2014,23.78086,90.355647,191.16217391304343,0.807821839,0.4282440007660724,0.4714135814270973,1.886358799083963,0.9084252504343663,5169.190591840277,1.55,-0.5345986011018051,-1.4548898019094068,0.7306910512120008,-0.4787338401157883,0.8779600847008883,0,203.2540909090909,1.130482759,0.6321933535405686,74.29819444444445,2,1,23.15333333333333,71.89708333333333,33.89326154832913
2014-12-03,Darus Salam,Winter,train,2014,23.78086,90.355647,203.6604347826087,0.834896552,0.44249517256000004,0.4859121109183433,1.8867924528301885,0.9106485774221845,5171.048099999999,1.37,-0.5720252835064078,-1.2448642797628238,0.6656995919581303,-0.4635502709028512,0.8860706215341378,0,191.16217391304343,0.807821839,0.4714135814270973,72.97875,2,1,23.21,71.91,34.94193989613807
2014-12-04,Darus Salam,Winter,train,2014,23.78086,90.355647,238.37791666666664,1.155614943,0.6070737620475903,0.6496239358946581,1.903582423167562,0.9345002985635561,5242.242677777778,1.1791666666666667,-0.8806846163159621,0.7841100907157008,0.7660148910757844,-0.4482293417404106,0.893918596519257,0,203.6604347826087,0.834896552,0.4859121109183433,72.07013888888889,2,1,23.817916666666665,72.40333333333334,47.03493837189289
2014-12-05,Darus Salam,Winter,train,2014,23.78086,90.355647,168.28166666666667,0.350218391,0.19063459695288626,0.1999012601801631,1.8371187423369617,0.953643797848372,4951.995541840279,1.15125,-1.1492473648635184,-0.06787530371393749,0.2301363257824128,-0.4327755925504317,0.9015016841318838,0,238.37791666666664,1.155614943,0.6496239358946581,71.56125000000002,2,1,24.305833333333336,70.37041666666667,14.06713497106982
2014-12-06,Darus Salam,Winter,train,2014,23.78086,90.355647,145.47391304347826,0.679701149,0.37516691753705056,0.39574413216176285,1.8117299719874005,0.9480037404160393,4835.000334027777,1.4370833333333335,-0.48998895717827734,-1.3509697734545318,0.5687172965941334,-0.41719360261231697,0.9088176373395028,0,168.28166666666667,0.350218391,0.1999012601801631,70.76930555555556,2,1,24.16208333333333,69.53416666666666,27.51773844309138
2014-12-07,Darus Salam,Winter,train,2014,23.78086,90.355647,152.45791666666665,0.440373563,0.17086125370810085,0.22129439146782387,2.577375229566872,0.7720993404974931,7215.865389062501,2.091666666666667,-0.2600424593660258,-2.0754390773451563,0.46287410215353164,-0.4014879892059737,0.9158642882672868,0,145.47391304347826,0.679701149,0.39574413216176285,74.95027777777779,2,1,19.67875,84.94625,18.798128701223636
2014-12-08,Darus Salam,Winter,train,2014,23.78086,90.355647,175.19565217391303,0.725,0.30033221622757467,0.39384295529103497,2.4139934406858177,0.7625684608364788,6862.396566840278,1.663333333333333,-1.134364065715181,-1.2165097386342214,0.6550921156340881,-0.38566340624360745,0.9226395488404875,0,152.45791666666665,0.440373563,0.22129439146782387,79.10666666666668,2,1,19.43583333333333,82.83958333333334,32.62578631507797
2014-12-17,Darus Salam,Winter,train,2014,23.78086,90.355647,143.43695652173915,0.364189655,0.17663980444457683,0.22977595256142738,2.0617643692776477,0.7687480020232085,5848.489354340279,2.63,0.23099149101892455,-2.619836432122596,0.604310755236554,-0.23867276600594997,0.9711000518829505,0,175.19565217391303,0.725,0.39384295529103497,81.42041666666667,2,1,19.593333333333334,76.47541666666667,17.572211712115394
2014-12-18,Darus Salam,Winter,train,2014,23.78086,90.355647,177.66904761904763,0.875735632,0.3399285297063786,0.5132624592346771,2.5762345771813786,0.6622898744888615,7213.600333506945,1.74,-0.13665758706100806,-1.7346252344234656,0.8930766790683381,-0.22192151300416674,0.9750645322571945,0,143.43695652173915,0.364189655,0.22977595256142738,81.41597222222224,2,1,16.88,84.93291666666667,43.592877678307225
2014-12-20,Darus Salam,Winter,train,2014,23.78086,90.355647,155.63458333333332,0.357471264,0.20424611782614252,0.25227733793076484,1.7501985731953305,0.8096094540295015,4536.608171077506,1.6975,-0.31817678826780976,-1.6674141001585603,0.4282407811374733,-0.1882267098432439,0.9821256058680006,0,177.66904761904763,0.875735632,0.5132624592346771,76.25422705314011,2,1,20.63478260869565,67.35434782608696,16.991975567628018
2014-12-21,Darus Salam,Winter,train,2014,23.78086,90.355647,162.21391304347827,0.284563218,0.16026535427328578,0.1981598882572577,1.7755753842765074,0.8087678878039335,4662.272200694444,1.39875,-0.33604859671065573,-1.357782347487549,0.2771761436998392,-0.1712931441814778,0.9852201067560606,0,155.63458333333332,0.357471264,0.25227733793076484,73.52269927536233,2,1,20.613333333333333,68.28083333333333,13.53052230344577
2014-12-22,Darus Salam,Winter,train,2014,23.78086,90.355647,168.34666666666666,0.361873563,0.2081008978365129,0.2598111352793558,1.7389332134659659,0.8009698953540128,4479.624899999999,1.60625,-0.1408782666399941,-1.6000601165232857,0.4173216360424652,-0.154308820664281,0.9880226656636976,0,162.21391304347827,0.284563218,0.1981598882572577,67.52172705314011,2,1,20.414583333333333,66.92999999999999,17.38915928424728
2014-12-23,Darus Salam,Winter,train,2014,23.78086,90.355647,184.94083333333333,0.616885057,0.36561608659291184,0.4617824547938775,1.6872481261659,0.7917496275515908,4208.495316840278,1.66,-0.5750299679747514,-1.5572220573607851,0.7665588749578366,-0.13727877211326517,0.9905324521322227,0,168.34666666666666,0.361873563,0.2598111352793558,66.69458333333334,2,1,20.179583333333333,64.87291666666667,29.95717470797198
2014-12-24,Darus Salam,Winter,train,2014,23.78086,90.355647,167.90565217391304,0.591902299,0.34633872151170675,0.42749556172203784,1.7090272101728967,0.8101574671713198,4324.70640625,1.6475,-0.060514184803296546,-1.6463882541604797,0.7042989379370573,-0.12020804489935275,0.9927487224577402,0,184.94083333333333,0.616885057,0.4617824547938775,65.8551388888889,2,1,20.64875,65.7625,28.113176877745516
2014-12-25,Darus Salam,Winter,train,2014,23.78086,90.355647,172.79166666666666,0.52745977,0.25939100071246163,0.3408851701653126,2.033454393372329,0.7609336615807303,5748.040584027777,1.9395833333333328,-0.19973947618398583,-1.929271273978387,0.6611751946331373,-0.10310169744743544,0.9946708199115211,0,167.90565217391304,0.591902299,0.42749556172203784,68.81708333333334,2,1,19.394166666666667,75.81583333333333,25.844493247058313
2014-12-26,Darus Salam,Winter,train,2014,23.78086,90.355647,154.70869565217393,0.497517241,0.14691859062612062,0.25641102266611054,3.386346403676612,0.5729807911473169,8331.962333506943,2.1416666666666666,-0.24230427825581446,-2.1279155875762648,0.54914694020992,-0.0859647987374467,0.9962981749346077,0,172.79166666666666,0.52745977,0.3408851701653126,77.61930555555557,2,1,14.60375,91.27958333333332,23.405091311036458
2014-12-29,Darus Salam,Winter,train,2014,23.78086,90.355647,226.33105263157896,0.463482759,0.16375935345118264,0.2517300150426987,2.830267396837068,0.6505356678400293,7659.0940140625,1.440416666666667,-1.2465933325968752,-0.7216683703309493,0.362596109167754,-0.034421611622745804,0.9994074007397048,0,154.70869565217393,0.497517241,0.25641102266611054,84.87055555555555,2,1,16.580416666666668,87.51625,22.03046692898058
2014-12-30,Darus Salam,Winter,train,2014,23.78086,90.355647,273.329,0.760183908,0.31310519301748085,0.4385737633206023,2.427886617509913,0.7139168349854014,6894.880421006944,1.495,-0.5901220871337486,-1.3736014422957297,0.6556677761643005,-0.01721335615583528,0.9998518392091162,0,226.33105263157896,0.463482759,0.2517300150426987,87.27708333333334,2,1,18.195833333333333,83.03541666666666,36.41715517639426
2015-01-01,Darus Salam,Winter,train,2015,23.78086,90.355647,265.0408333333333,0.6177,0.3494989504667718,0.3930053947083975,1.767387281635706,0.8892980991421081,4622.1301890625,1.5904166666666668,-1.3243012663162397,0.8807106957703624,0.6250423298341473,0.017213356155834685,0.9998518392091162,0,273.329,0.760183908,0.4385737633206023,79.51263888888889,2,1,22.66583333333333,67.98625,26.71896301599379
2015-01-02,Darus Salam,Winter,train,2015,23.78086,90.355647,198.2495652173913,0.418285714,0.24660818319436806,0.2518445878675485,1.6961550447428648,0.9792077935145688,4256.371061625709,1.6441666666666668,-0.7509389440097949,1.4626601553837557,0.4140744765522277,0.03442161162274574,0.9994074007397048,0,265.0408333333333,0.6177,0.3930053947083975,72.0875120772947,2,1,24.957391304347823,65.2408695652174,16.43055990777266
2015-01-04,Darus Salam,Winter,train,2015,23.78086,90.355647,117.04208333333332,0.891384615,0.3923484847249631,0.42867495263460165,2.2719206259324847,0.9152587113233954,6500.5921890624995,2.4475,-0.49004580234101747,-2.3979389820443613,1.0491819465731875,0.06880242680231986,0.9976303053065857,0,198.2495652173913,0.418285714,0.2518445878675485,71.28445652173913,2,1,23.3275,80.62625,34.56245389985555
2015-01-05,Darus Salam,Winter,train,2015,23.78086,90.355647,88.49458333333332,0.609298851,0.30857693526534297,0.38261456985526815,1.974544372462798,0.8064955168384428,5528.108376562501,2.731666666666667,-0.673717935542478,-2.6472829318201256,1.045175466654641,0.08596479873744647,0.9962981749346078,0,117.04208333333332,0.891384615,0.42867495263460165,73.40612318840581,2,1,20.555416666666662,74.35125000000001,28.44787153695151
2015-01-07,Darus Salam,Winter,train,2015,23.78086,90.355647,198.4286956521739,1.921735632,1.036943628744786,1.4333359657533666,1.8532691447521112,0.7234477146464154,5024.624154340278,1.7875,-0.1999482759392273,-1.7762817729597213,2.562088038784143,0.1202080448993527,0.9927487224577402,0,88.49458333333332,0.609298851,0.38261456985526815,75.28736111111112,2,1,18.43875,70.88458333333334,101.60142270910833
2015-01-08,Darus Salam,Winter,train,2015,23.78086,90.355647,241.0925,1.352068966,0.729049611147792,1.005328337924887,1.8545637297184023,0.7251855773335049,5030.38646200378,1.8775,-1.4154702823075191,-1.233470765727454,1.8875039544539751,0.13727877211326478,0.9905324521322229,0,198.4286956521739,1.921735632,1.4333359657533666,72.05368357487924,2,1,18.48304347826087,70.92521739130434,71.30313091696128
2015-01-09,Darus Salam,Winter,train,2015,23.78086,90.355647,251.16608695652167,0.588172414,0.2659353562476854,0.37161686559583496,2.211711982562376,0.7156170262113797,6329.329508506943,1.8575,-0.9717040962955728,-1.5830658227763001,0.6902783278442634,0.15430882066428117,0.9880226656636976,0,241.0925,1.352068966,1.005328337924887,73.78896135265701,2,1,18.239166666666662,79.55708333333332,29.56475394427997
2015-01-10,Darus Salam,Winter,train,2015,23.78086,90.355647,184.2758333333333,0.50837931,0.25057995046097503,0.34758657536111576,2.0288108009630017,0.7209137758000053,5731.247025,2.1333333333333333,-0.7638809747475063,-1.9918827695248311,0.741518027437047,0.1712931441814776,0.9852201067560606,0,251.16608695652167,0.588172414,0.37161686559583496,75.39576690821256,2,1,18.374166666666667,75.705,26.314041687713267
2015-01-11,Darus Salam,Winter,train,2015,23.78086,90.355647,168.0275,0.57537931,0.24930152595589009,0.4055116762647962,2.307965455862489,0.614782608116808,6597.771377777779,2.339166666666667,-0.5076666748838377,-2.2834130685569862,0.9485593960627358,0.1882267098432442,0.9821256058680006,0,184.2758333333333,0.50837931,0.34758657536111576,78.82958333333335,2,1,15.669166666666667,81.22666666666667,32.93836175740185
2015-01-13,Darus Salam,Winter,train,2015,23.78086,90.355647,202.06208333333333,0.462695402,0.22022227332682734,0.3037408374399078,2.1010381693468547,0.7250334699244917,5982.506844444444,1.7404166666666665,-0.6953008733328856,-1.595495806686322,0.5286356158277061,0.2219215130041655,0.9750645322571948,0,168.0275,0.57537931,0.4055116762647962,78.09277777777778,2,1,18.479166666666668,77.34666666666666,23.493341306518737
2015-01-14,Darus Salam,Winter,train,2015,23.78086,90.355647,211.24,0.462936782,0.23738021126775577,0.2956960486984323,1.950191128096289,0.8027845225278937,5432.67271111111,1.8008333333333333,-0.927374249895025,-1.5436896369011757,0.5324993010310934,0.2386727660059501,0.9711000518829505,0,202.06208333333333,0.462695402,0.3037408374399078,77.42666666666668,2,1,20.460833333333333,73.70666666666666,21.794770096065783
2015-01-15,Darus Salam,Winter,train,2015,23.78086,90.355647,208.64041666666665,0.414804598,0.23495272339464895,0.2912664760911143,1.7654811232098584,0.8066589967640176,4612.730208506945,1.8808333333333331,-0.8984416057393411,-1.6523730537788044,0.547823697114704,0.255353295116187,0.9668478136052775,0,211.24,0.462936782,0.2956960486984323,72.9901388888889,2,1,20.55958333333333,67.91708333333334,19.781969528886552
2015-01-20,Darus Salam,Winter,train,2015,23.78086,90.355647,187.6678260869565,0.967333333,0.3903342827137563,0.6371847776273608,2.4782177119435196,0.612591977114105,7008.61980625,1.8125,-0.7590960764053611,-1.645882558625003,1.1548974094495914,0.3375228995941133,0.9413173175128471,0,208.64041666666665,0.414804598,0.2912664760911143,75.11375000000002,2,1,15.613333333333337,83.7175,53.34351662101858
2015-01-21,Darus Salam,Winter,train,2015,23.78086,90.355647,203.22916666666663,0.632873563,0.2330988832386144,0.3560723975558831,2.715043307831516,0.6546390139719581,7470.865167361112,1.6025,-0.7430721294206328,-1.419806346118472,0.5706060170833027,0.3536761221763716,0.9353679493131483,0,187.6678260869565,0.967333333,0.6371847776273608,79.35625,2,1,16.685,86.43416666666667,30.776820955744792
2015-01-22,Darus Salam,Winter,train,2015,23.78086,90.355647,230.45291666666665,0.812528736,0.4283472916983661,0.5374072556548326,1.8968924322560372,0.7970627251327738,5214.043402777777,1.4991666666666663,-1.199985545675872,-0.8986297260904649,0.8056630441025363,0.3697245428906731,0.9291414114031743,0,203.22916666666663,0.632873563,0.3560723975558831,80.78666666666668,2,1,20.315,72.20833333333333,38.80528225207603
2015-01-23,Darus Salam,Winter,train,2015,23.78086,90.355647,194.85916666666665,0.800183908,0.46514597196508883,0.5599289252487758,1.7202855796417758,0.8307232418086368,4383.653750694444,1.7295833333333333,-0.7436056354305113,-1.5615726578998588,0.9684437369615284,0.38566340624360707,0.9226395488404876,0,230.45291666666665,0.812528736,0.5374072556548326,74.95055555555557,2,1,21.172916666666666,66.20916666666666,37.07242753328374
2015-01-24,Darus Salam,Winter,train,2015,23.78086,90.355647,216.69681818181817,0.626241379,0.3883958928007365,0.46450461358941286,1.6123789942374294,0.8361507753377221,3786.5562249999994,1.5670833333333334,-0.7427952503298852,-1.3798570178458616,0.7279174382124091,0.401487989205973,0.9158642882672872,0,194.85916666666665,0.800183908,0.5599289252487758,66.65083333333335,2,1,21.31125,61.535,28.583291397224517
2015-01-25,Darus Salam,Winter,train,2015,23.78086,90.355647,152.73956521739132,0.683355932,0.4216228571501531,0.5093714894386983,1.6207753455753362,0.8277315591706169,3835.6345562500005,2.058333333333333,-0.3822079083241249,-2.022536334883902,1.0484563157613205,0.4171936026123168,0.9088176373395029,0,216.69681818181817,0.626241379,0.46450461358941286,63.22555555555556,2,1,21.096666666666668,61.932500000000005,31.54664976966218
2015-01-26,Darus Salam,Winter,train,2015,23.78086,90.355647,131.74772727272727,0.842425287,0.5374795468134701,0.657705918302231,1.5673625015025174,0.8172034519635961,3515.7487890625002,1.9695833333333332,-0.8365206569266882,-1.783112923367274,1.2954066149227692,0.4327755925504312,0.901501684131884,0,152.73956521739132,0.683355932,0.5093714894386983,60.920416666666675,2,1,20.828333333333333,59.29375,38.99785029333291
2015-01-27,Darus Salam,Winter,train,2015,23.78086,90.355647,140.63291666666666,0.980218391,0.5877054386005626,0.7018547206370459,1.6678736091571396,0.8373605267869759,4102.669379340277,2.015,-0.4257048836773304,-1.9695177968257285,1.4142372620836476,0.4482293417404106,0.893918596519257,0,131.74772727272727,0.842425287,0.657705918302231,61.759444444444455,2,1,21.34208333333333,64.05208333333333,44.95525705413745
2015-01-28,Darus Salam,Winter,train,2015,23.78086,90.355647,156.12428571428572,1.216166667,0.720426927182584,0.840675689998889,1.6881193929773481,0.8569617698634014,4213.199917361111,1.9016666666666664,-0.6937838862981863,-1.7705931294975972,1.598684937147887,0.4635502709028509,0.886070621534138,0,140.63291666666666,0.980218391,0.7018547206370459,62.75166666666667,2,1,21.84166666666667,64.90916666666666,54.56755847475288
2015-01-29,Darus Salam,Winter,train,2015,23.78086,90.355647,115.86041666666668,1.671666667,0.9762507096184612,1.1369225230135687,1.712333369420363,0.8586783090819374,4342.096112673611,2.6079166666666667,-2.126323554936577,-1.509959429918452,2.9649991964758025,0.47873384011578846,0.8779600847008882,0,156.12428571428572,1.216166667,0.840675689998889,64.95194444444445,2,1,21.885416666666668,65.89458333333333,74.91703593626119
2015-01-30,Darus Salam,Winter,train,2015,23.78086,90.355647,121.75166666666668,1.206097701,0.5970082095711275,0.7771103638990638,2.0202363747500622,0.7682412142539264,5699.998336111112,2.4054166666666665,-0.0528761232871358,-2.404835432179071,1.8692742211622064,0.49377555015997715,0.869589389346611,0,115.86041666666668,1.671666667,1.1369225230135687,68.76736111111113,2,1,19.580416666666668,75.49833333333333,58.67053729043949
2015-01-31,Darus Salam,Winter,train,2015,23.78086,90.355647,130.38333333333333,0.807729885,0.4961077129015678,0.6982835622397495,1.6281341007094174,0.7104674085557717,3878.279417361112,2.4325,-0.49885645407270474,-2.3807978679908985,1.6985747651481908,0.5086709438521044,0.8609610158889943,0,121.75166666666668,1.206097701,0.7771103638990638,67.88958333333335,2,1,18.107916666666664,62.27583333333334,43.48619074144894
2015-02-01,Darus Salam,Winter,train,2015,23.78086,90.355647,150.8659090909091,0.606195402,0.37725822974278556,0.5341094104950973,1.6068447397775887,0.7063313664387281,3753.9618418402783,2.342083333333333,-0.21752673579226955,-2.331959789424624,1.250928748497059,0.5234156073655503,0.8520775211013093,0,130.38333333333333,0.807729885,0.6982835622397495,66.34791666666668,2,1,18.0025,61.26958333333334,32.72466103544691
2015-02-02,Darus Salam,Winter,train,2015,23.78086,90.355647,152.96652173913043,0.518632184,0.33998439575376704,0.42830352689105056,1.5254587871603915,0.7937931266212765,3252.0407111111117,1.8491666666666668,-0.9317014396767858,-1.597294521500439,0.7920046051427011,0.5380051715382996,0.8429415373547828,0,150.8659090909091,0.606195402,0.5341094104950973,60.19069444444446,2,1,20.231666666666666,57.02666666666667,24.424722460173644
2015-02-03,Darus Salam,Winter,train,2015,23.78086,90.355647,144.30565217391305,0.823929577,0.5533583257225013,0.636146175226988,1.4889621041198269,0.8698603359912577,3013.369534027778,1.83875,-0.8105468651516047,-1.6504591306339296,1.1697137796986243,0.5524353131676196,0.8335557718385699,0,152.96652173913043,0.518632184,0.42830352689105056,57.730138888888895,2,1,22.170416666666668,54.89416666666667,34.92071416727282
2015-02-05,Darus Salam,Winter,train,2015,23.78086,90.355647,199.03,1.060258621,0.6924261349873987,0.7522497592580245,1.531222707270134,0.9204737209492333,3288.974708506945,1.6554166666666668,-1.264175307134237,-1.068768044577417,1.2452867889717214,0.5808002734538009,0.8140460935082178,0,144.30565217391305,0.823929577,0.636146175226988,56.42347222222224,2,1,23.460416666666664,57.349583333333335,43.14121025604802
2015-02-06,Darus Salam,Winter,train,2015,23.78086,90.355647,141.0425,0.779448276,0.5093397783727861,0.6179314825353804,1.5303110204550356,0.8242657847484299,3283.1467515625004,2.555,-1.390087616344664,-2.1437540481326702,1.578814937877897,0.5947266869607634,0.8039279618328213,0,199.03,1.060258621,0.7522497592580245,56.514166666666675,2,1,21.008333333333333,57.298750000000005,35.40670153492413
2015-02-07,Darus Salam,Winter,train,2015,23.78086,90.355647,152.92666666666668,0.997373563,0.5743059079860973,0.7372674526970754,1.7366590681566596,0.7789654973716371,4468.031211111112,1.86625,-0.16818340159928485,-1.8586563442246373,1.3759253835959169,0.6084768701151261,0.7935716089521474,0,141.0425,0.779448276,0.6179314825353804,60.497222222222234,2,1,19.85375,66.84333333333333,49.281414096448174
2015-02-08,Darus Salam,Winter,train,2015,23.78086,90.355647,200.0352173913044,1.283183908,0.7468830330467949,0.8893966830538705,1.7180520258512872,0.8397636816929263,4372.019701562501,1.72375,-0.32434060285989047,-1.6929610851512453,1.5330975324141092,0.6220467484408675,0.7829801036770629,0,152.92666666666668,0.997373563,0.7372674526970754,63.421111111111124,2,1,21.40333333333333,66.12125,58.80802042937574
2015-02-11,Darus Salam,Winter,train,2015,23.78086,90.355647,177.34166666666667,0.59362069,0.3742914217696954,0.44477843073499007,1.58598529240475,0.8415233201645685,3629.3504894628095,1.7572727272727275,-0.4381231109956879,-1.7017801202352758,0.7815970060097599,0.6616346182422783,0.7498264012045686,0,200.0352173913044,1.283183908,0.8893966830538705,64.40289141414142,2,1,21.44818181818182,60.24409090909091,26.795272215601535
2015-02-12,Darus Salam,Winter,train,2015,23.78086,90.355647,163.53238095238095,1.267034483,0.8555185748073899,1.0333216302465522,1.481013411409867,0.8279305782104472,2960.3061625708892,2.0643478260869563,-0.7978291785696535,-1.9039434206122865,2.1331352610481,0.6744436188329455,0.7383263540031065,0,177.34166666666667,0.59362069,0.44477843073499007,60.25801218708829,2,1,21.101739130434783,54.40869565217392,56.22168209089285
2015-02-13,Darus Salam,Winter,train,2015,23.78086,90.355647,198.54454545454544,1.327074713,0.8716618282131658,1.0274636092876792,1.522465100623246,0.8483627257781639,3232.77530625,1.6274999999999995,-1.158714350222321,-1.1428636421677183,1.6721970241156974,0.6870527672236669,0.7266075247685656,0,163.53238095238095,1.267034483,1.0333216302465522,57.17009552042162,2,1,21.6225,56.8575,58.41901216507422
2015-02-14,Darus Salam,Winter,train,2015,23.78086,90.355647,202.08608695652177,2.330344828,1.570384147958073,1.7535552076448309,1.483932979729885,0.8955430322990676,2979.840646006944,1.9179166666666667,-1.9173014675274438,-0.04857389108243844,3.3631727586621487,0.699458327051647,0.7146733860429609,0,198.54454545454544,1.327074713,1.0274636092876792,55.2847041062802,2,1,22.825,54.587916666666665,95.72292554531539
2015-02-15,Darus Salam,Winter,train,2015,23.78086,90.355647,137.421,1.210994253,0.7494606996362488,0.836265198573394,1.615820887723341,0.8961997951305075,3806.729045179584,2.6139130434782607,0.6658334371804113,2.527688120160061,2.1859245103579323,0.7116566222817746,0.7025274741691571,0,202.08608695652177,2.330344828,1.7535552076448309,57.7147041062802,2,1,22.84173913043478,61.69869565217391,51.596471971284615
2015-02-16,Darus Salam,Winter,train,2015,23.78086,90.355647,151.65208333333334,1.065264368,0.7113016487691939,0.7732504599639444,1.4976267380277948,0.919885193217164,3070.7760460069444,2.02375,-0.4099584388703677,1.981791649215167,1.5648656183520326,0.7236440382959124,0.6901733882429719,0,137.421,1.210994253,0.836265198573394,57.23373188405798,2,1,23.44541666666667,55.41458333333333,42.849352051210325
2015-02-17,Darus Salam,Winter,train,2015,23.78086,90.355647,214.67882352941177,2.266275862,1.4898142552304972,1.575385533916513,1.5211801431241994,0.9456823254728765,3224.4889043402773,1.3920833333333331,-1.3455204096772273,-0.35703057864344107,2.193067945339612,0.7354170229639855,0.6776147890466889,0,151.65208333333334,1.065264368,0.7732504599639444,57.9659541062802,2,1,24.10291666666667,56.78458333333333,89.45761113281006
2015-02-19,Darus Salam,Winter,train,2015,23.78086,90.355647,101.2795,1.495126437,0.7744468709210366,0.9069823949996026,1.9305732815756247,0.8538719992700365,5353.787925173611,2.480833333333333,-1.6725786951016686,1.832215745066551,2.250072158261514,0.7583058084785624,0.6518989958787126,0,214.67882352941177,2.266275862,1.575385533916513,61.78958333333335,2,1,21.762916666666666,73.16958333333334,66.36352393278968
2015-02-20,Darus Salam,Winter,train,2015,23.78086,90.355647,150.36739130434782,1.611965517,0.8610571991773636,0.9165190320089767,1.872077161122442,0.9394864362935893,5107.484444444444,2.0416666666666665,-2.032058325830133,0.19784271076341234,1.8712263570183272,0.7694148268839378,0.6387494220515272,0,101.2795,1.495126437,0.9069823949996026,67.1402777777778,2,1,23.945,71.46666666666667,65.50056015424154
2015-02-22,Darus Salam,Winter,train,2015,23.78086,90.355647,109.2191304347826,0.987591954,0.5110569687555746,0.5125534124851888,1.9324498331463704,0.9970804140736114,5361.4124694444445,2.41625,-2.2160215332530186,0.963074569625291,1.2384571829173374,0.7909456567567772,0.6118864012687243,0,150.36739130434782,1.611965517,0.9165190320089767,72.61930555555557,2,1,25.412916666666664,73.22166666666666,37.530015117853
2015-02-23,Darus Salam,Winter,train,2015,23.78086,90.355647,118.41666666666669,1.135132184,0.6729428933144213,0.6439365004689322,1.686817997897525,1.0450454242372746,4206.171025000001,2.41125,-2.126516116452656,1.1366863107151033,1.552691886755713,0.8013610881746766,0.5981809144059165,0,109.2191304347826,0.987591954,0.5125534124851888,69.84777777777778,2,1,26.635416666666668,64.855,41.7625017379126
