Time,month,year,Agrabad,Baira,Darus Salam,East Chandana,Farmgate,Khanpur,Khulshi,Red Crescent Office,Sopura,Uttar Bagura Road
07-12-2017,12,2017,,,,,,,,,,
08-12-2017,12,2017,,,,,,,,,,
09-12-2017,12,2017,,,,,,,,,,
10-12-2017,12,2017,,,,,,,,,,
11-12-2017,12,2017,0.268035714,0.495590909,0.422793103,0.387227273,0.443861111,0.550366667,0.351265957,0.450261364,0.396647059,0.469104651
12-12-2017,12,2017,1.173142857,1.431363636,1.486241379,1.358863636,1.693177778,1.9662,1.237159574,,2.324041176,1.374563953
13-12-2017,12,2017,0.894083333,0.920471591,0.710293103,0.745056818,0.729144444,0.798288889,0.940478723,,0.824429412,1.097784884
14-12-2017,12,2017,0.652821429,0.739011364,0.693132184,0.634113636,0.573927778,0.747705556,0.692329787,0.711556818,0.609,0.695587209
15-12-2017,12,2017,0.447071429,0.611704545,0.672982759,0.579642045,0.649061111,0.614133333,0.487553191,0.626159091,0.685523529,0.532290698
16-12-2017,12,2017,0.844261905,1.491284091,1.22987013,0.74915942,0.718883721,0.491550562,0.88837234,0.243335227,1.044692308,0.810825581
17-12-2017,12,2017,0.58572619,0.9211875,0.544869565,0.40704878,0.597,0.454022222,0.685489362,0.177823864,0.32875,0.842976744
18-12-2017,12,2017,,,,,,,,,,
19-12-2017,12,2017,0.421690476,0.490340909,0.819333333,0.681352273,0.836822222,0.879522222,0.455319149,0.182670455,0.047894118,0.042418605
20-12-2017,12,2017,0.453309524,0.614443182,0.609873563,0.6416875,0.633094444,0.73675,0.456053191,0.209948864,0.719258824,0.47394186
21-12-2017,12,2017,0.65097619,1.158505682,0.605431034,0.072443182,0.730077778,0.88735,0.506393617,0.39575,0.267876471,0.577593023
22-12-2017,12,2017,0.687369048,0.956159091,0.875045977,0.858272727,0.848055556,0.786194444,0.67537234,0.419221591,1.038564706,0.687587209
23-12-2017,12,2017,0.869392857,1.302272727,0.740858824,0.763777778,0.831258824,0.806954023,0.938542553,0.286795455,0.798770588,0.98422093
24-12-2017,12,2017,0.678,0.903380682,0.685293103,0.752909091,0.661888889,0.705261111,0.715053191,0.206204545,0.8466,0.790081395
25-12-2017,12,2017,1.0975,1.2571875,0.939344828,0.994380682,0.937527778,1.027144444,1.12343617,0.1306875,0.985358824,1.224563953
26-12-2017,12,2017,0.676345238,0.770017045,0.590683908,0.684965909,0.590061111,0.731455556,0.736957447,0.156829545,0.789241176,0.76419186
27-12-2017,12,2017,0.357857143,0.615818182,0.51462069,0.471522727,0.547433333,0.462838889,0.380255319,0.157534091,0.434429412,0.632313953
28-12-2017,12,2017,0.218380952,0.69275,0.322287356,0.312818182,0.256966667,0.239188889,0.296170213,0.090596591,0.275823529,0.304523256
29-12-2017,12,2017,0.186333333,0.337914773,0.179810345,0.161028409,0.176033333,0.141238889,0.216659574,0.049579545,0.164211765,0.196848837
30-12-2017,12,2017,0.069904762,0.418863636,0.189304598,0.209028409,0.193233333,0.166688889,,0.080085227,0.210741176,0.02277907
31-12-2017,12,2017,,,,,,,,,,
01-01-2018,1,2018,0.598523529,0.521147727,0.207590909,,,,,,,
02-01-2018,1,2018,0.678350649,0.697716418,0.905528302,0.7579,0.771714286,,,,0.946277778,0.792581395
03-01-2018,1,2018,0.827588235,0.806642045,0.813195652,0.5896875,0.598039474,1.475756098,0.514382353,0.573105769,1.169369565,0.677831395
04-01-2018,1,2018,0.752052941,0.703454545,0.742028736,0.728477273,0.639355556,0.586011111,0.825805556,0.759596591,0.622094118,0.783360465
05-01-2018,1,2018,0.651211765,0.653738636,0.671183908,0.744846591,0.890766667,0.398555556,0.409022222,0.497208861,0.650629412,0.791662791
06-01-2018,1,2018,0.537176471,0.538403409,0.5165,0.499011364,0.562711111,0.357672414,0.658395349,0.482556818,0.343705882,0.477534884
07-01-2018,1,2018,0.692458824,0.6786875,0.749386667,0.667471591,0.629372222,0.293259259,0.818861538,0.610193182,0.548311765,0.765627907
08-01-2018,1,2018,1.163876471,1.137113636,0.801908046,1.019772727,0.801761111,0.208244444,0.382711111,0.443380682,0.444964706,1.007709302
09-01-2018,1,2018,0.710623529,0.717477273,0.72608046,0.777545455,0.715755556,0.355888889,0.546266667,0.613210227,0.617905882,0.814
10-01-2018,1,2018,1.071517647,1.073346591,0.98016092,1.257852273,1.251138889,0.383944444,0.553666667,0.612232955,0.632005882,1.206976744
11-01-2018,1,2018,1.801194118,1.812431818,1.576063218,1.619653409,1.612238889,0.976233333,0.946288889,1.227204545,1.490317647,1.60647093
12-01-2018,1,2018,1.688664706,1.669409091,1.317614943,1.5235625,1.7101,1.369694444,0.910394444,1.45475,1.478329412,1.505412791
13-01-2018,1,2018,2.155941176,2.168625,1.972896552,2.424875,1.873977778,1.548288889,1.285683333,1.721306818,1.869905882,2.495802326
14-01-2018,1,2018,3.590730769,3.628257143,2.190109756,,2.367142857,2.300616667,1.829098214,2.439486111,2.3842,2.360666667
15-01-2018,1,2018,1.630441176,1.042340909,1.665867816,1.824795455,1.755811111,0.632711111,1.672566667,1.340909091,1.236258824,1.715883721
16-01-2018,1,2018,1.456917647,1.439505682,1.21704023,1.382198864,1.398355556,0.771611111,0.785327778,0.823051136,1.092958824,1.275122093
17-01-2018,1,2018,1.0511,1.031295455,0.917746377,0.898011364,0.852433333,0.681756579,0.765225806,0.728778481,0.738223529,0.917802326
18-01-2018,1,2018,1.153441176,1.132613636,0.862913793,0.903835227,0.885966667,0.504833333,0.609666667,0.351664773,0.627176471,0.824843023
19-01-2018,1,2018,0.619335294,0.586232955,0.611948276,0.466102273,0.430305556,0.292244444,0.627377778,0.485039773,0.464988235,0.534674419
20-01-2018,1,2018,0.783247059,0.768045455,0.70783908,0.643238636,0.636938889,0.493027778,0.648461111,0.553454545,0.680988235,0.763645349
21-01-2018,1,2018,1.0001,0.956380682,0.83962069,0.758505682,0.741872222,0.430022222,0.602738889,0.578278409,0.629776471,0.780854651
22-01-2018,1,2018,0.946929412,0.913232955,0.755706897,0.95225,0.834738889,0.336188889,0.599805556,0.659829545,0.431123529,0.889744186
23-01-2018,1,2018,1.222552941,1.189073864,0.920643678,1.028028409,0.990044444,0.271327778,0.541566667,0.654676136,0.590817647,1.050622093
24-01-2018,1,2018,1.065082353,1.082357955,0.940396552,1.015039773,0.941155556,0.361938889,0.479133333,0.551539773,0.655629412,1.0355
25-01-2018,1,2018,1.877394118,1.917806818,1.994425287,2.144602273,1.786033333,1.673688889,2.149972222,2.2041875,1.644376471,2.032459302
26-01-2018,1,2018,0.686082353,0.694244318,0.831091954,0.761340909,0.78805,0.940927778,0.902961111,0.768420455,0.887729412,0.788366279
27-01-2018,1,2018,1.041423529,1.043585227,1.306367816,1.284596591,1.226222222,0.804722222,1.346311111,1.446295455,1.141217647,1.342372093
28-01-2018,1,2018,1.2841,1.233045455,1.09237931,1.025715909,0.83815,0.374077778,0.871866667,0.5936875,0.643917647,1.058668605
29-01-2018,1,2018,1.092588235,1.060960227,0.920896552,1.095068182,0.988566667,0.548511111,0.6891,0.667806818,0.626976471,1.054395349
30-01-2018,1,2018,1.733323529,1.675863636,1.272666667,1.299085227,1.148883333,0.899933333,1.073583333,0.827073864,0.837894118,1.231988372
31-01-2018,1,2018,1.620505882,1.550414773,1.224735632,1.201568182,1.152483333,0.844277778,1.203944444,0.895710227,0.810117647,1.17597093
01-02-2018,2,2018,1.745094118,1.727744318,1.850793103,1.643482955,1.278355556,0.942644444,1.837311111,0.788159091,1.119976471,1.65075
02-02-2018,2,2018,2.4253,2.327926136,2.224178161,2.287988636,2.032838889,1.064288889,2.085622222,0.797602273,1.225552941,2.187889535
03-02-2018,2,2018,3.065147059,2.974846591,2.636275862,2.394505682,2.291505556,1.50445,2.087466667,0.931659091,1.336694118,2.481651163
04-02-2018,2,2018,1.332988235,1.2934375,1.055465517,1.074965909,1.089561111,1.524011111,2.156055556,0.740079545,1.030282353,1.102604651
05-02-2018,2,2018,0.084976471,0.160318182,0.797298851,0.565397727,1.114488889,0.860688889,0.647055556,0.323284091,0.941941176,0.382465116
06-02-2018,2,2018,,3.297,1.275086957,1.468,0.784142857,0.783388158,1.012107143,0.96097541,0.830482143,0.818
07-02-2018,2,2018,0.861994118,0.842948864,0.831086207,0.80072093,0.866455556,0.851822222,1.049797753,0.7515,0.702888235,0.750813953
08-02-2018,2,2018,,,,,,,,,,
09-02-2018,2,2018,1.037666667,1.068763889,1.024638889,1.334733333,1.356457143,0.978964286,0.991625,,,1.655173913
10-02-2018,2,2018,1.540016949,1.548589744,1.640307692,2.136777778,1.258142857,1.301315789,,1.226888889,1.389412698,1.725875
11-02-2018,2,2018,,,,,,,0.817333333,,,
12-02-2018,2,2018,0.4635,0.487435294,0.43752381,0.465886364,0.342267442,0.218966292,0.291691011,0.355797101,0.306296053,0.446925926
13-02-2018,2,2018,0.805833333,0.78775,0.755090909,0.969875,0.975329787,0.355640351,0.538583333,0.435714286,0.621372549,0.751642857
14-02-2018,2,2018,0.313764706,0.311920455,0.119678161,0.064909091,0.348016667,0.4158,0.165133333,0.500005682,0.479782353,0.078017442
15-02-2018,2,2018,0.578594118,0.578363636,0.711954023,0.563034091,0.577305556,0.680988889,0.86655,0.694994318,0.682352941,0.550168605
16-02-2018,2,2018,0.578870588,0.576136364,0.473994253,0.545482955,0.534388889,0.333722222,0.310988889,0.382715909,0.386364706,0.486366279
17-02-2018,2,2018,1.004176471,1.038028409,0.897005747,1.1316875,0.93255,0.318011111,0.597333333,0.493340909,0.486564706,0.962901163
18-02-2018,2,2018,1.412723529,1.426426136,1.320816092,1.220539773,1.063788889,0.821783333,1.160366667,0.675409091,0.872282353,1.212116279
19-02-2018,2,2018,1.069311765,1.058551136,0.99687931,1.067017045,0.810938889,0.581944444,0.866911111,0.768698864,0.711805882,1.080523256
20-02-2018,2,2018,,,0.257804598,,,0.075111111,0.437255556,0.008977273,0.038305882,
21-02-2018,2,2018,1.344347059,1.300897727,1.36895977,0.981965909,1.376433333,0.723272222,0.870733333,0.969613636,1.037788235,0.723255814
22-02-2018,2,2018,1.430494118,1.391994318,1.247494253,1.054403409,0.938038889,0.885877778,0.913094444,0.852602273,1.195623529,1.108633721
23-02-2018,2,2018,1.156435294,1.156227273,1.137270115,1.028136364,0.909416667,0.763038889,1.141727778,0.856681818,0.756311765,1.052023256
24-02-2018,2,2018,1.197535294,1.116414773,0.942206897,1.042829545,0.8982,0.697594444,0.694622222,0.748,0.736923529,1.02372093
25-02-2018,2,2018,1.329929412,1.283607955,0.978103448,0.965960227,0.783666667,0.598483333,0.810761111,0.662664773,0.670347059,0.976197674
26-02-2018,2,2018,0.982717647,0.972375,0.686965517,0.878125,0.465877778,0.045122222,0.391255556,0.213386364,0.1258,0.782651163
27-02-2018,2,2018,1.115341176,1.121130682,1.134045977,1.342431818,1.282066667,1.092055556,1.083705556,0.795880682,0.9284,1.272709302
28-02-2018,2,2018,0.8032,0.805596591,0.771804598,0.770414773,0.705694444,0.839105556,0.933172222,0.792909091,0.620682353,0.807686047
01-03-2018,3,2018,1.529982353,1.558511364,1.504045977,1.764715909,1.208994444,1.134044444,0.991622222,0.916534091,1.310258824,1.71225
02-03-2018,3,2018,1.163523529,1.091797468,1.283357143,0.981386364,0.922513158,2.3085,1.6342,0.894432692,0.792777778,0.846055556
03-03-2018,3,2018,0.683935294,0.696642045,0.849465517,0.697693182,0.514061111,0.796627778,0.97185,0.7709375,0.687158824,0.628162791
04-03-2018,3,2018,0.736141176,0.705420455,0.541747126,0.622340909,0.633472222,0.719566667,0.293561111,0.819221591,0.757870588,0.668790698
05-03-2018,3,2018,1.122976471,1.109142045,1.098731884,1.039318182,0.884950617,0.595246154,1.007757576,0.844493976,0.84475974,1.058709302
06-03-2018,3,2018,0.129235294,0.195715909,0.737293103,0.766943182,0.975855556,1.114966667,0.780338889,0.607113636,1.123829412,0.444697674
07-03-2018,3,2018,0.371858824,0.364863636,0.401609195,0.376761364,0.424366667,0.849544444,0.472266667,0.752409091,0.699241176,0.355325581
08-03-2018,3,2018,0.516141176,0.492352273,0.317218391,0.296056818,0.1879,0.283266667,0.221111111,0.236653409,0.229282353,0.288552326
09-03-2018,3,2018,0.953770588,0.909607955,0.816954023,0.983215909,0.853172222,0.410272222,0.654505556,0.821102273,0.574064706,0.963889535
10-03-2018,3,2018,0.604129412,0.644840909,0.64441954,0.740880682,0.819822222,0.347444444,0.59445,0.527880682,0.447235294,0.572517442
11-03-2018,3,2018,0.834352941,0.821767045,0.740752874,0.773568182,0.676344444,0.633455556,0.744933333,0.602414773,0.580582353,0.706093023
12-03-2018,3,2018,0.693494118,0.699948864,0.633229885,0.616732955,0.4733,0.49445,0.433577778,0.498414773,0.588429412,0.595017442
13-03-2018,3,2018,,1.140892857,1.125906977,1.081335227,1.081864198,1.093911111,1.4654,1.293658824,1.085189655,1.102753012
14-03-2018,3,2018,1.272705882,1.228255682,0.96054023,0.827977273,0.607972222,0.405111111,0.950255556,0.694028409,0.415476471,0.816377907
15-03-2018,3,2018,1.189582353,1.116227273,1.003212644,0.814835227,0.664177778,0.163933333,0.8934,0.477278409,0.401794118,0.847011628
16-03-2018,3,2018,0.259564706,0.60925,0.220137931,,,0.124711111,0.431977778,,,
17-03-2018,3,2018,1.115923529,1.064494318,0.976106667,0.917051136,0.798342105,1.487642857,1.454261905,1.156210526,0.838458333,0.879319767
18-03-2018,3,2018,0.866,0.846335227,0.937902299,0.938960227,0.927933333,0.660644444,0.991211111,1.248505682,0.922294118,0.91802907
19-03-2018,3,2018,0.421152941,0.471392045,0.721925287,0.651181818,0.439211111,0.441777778,0.494172222,0.596107955,0.503311765,0.647232558
20-03-2018,3,2018,0.726952941,0.707375,0.53137931,0.53025,0.481716667,0.489905556,0.466811111,0.625892045,0.570423529,0.551616279
21-03-2018,3,2018,0.653335294,0.643721591,0.608798851,0.512732955,0.443577778,0.335266667,0.522738889,0.551107955,0.555194118,0.586011628
22-03-2018,3,2018,1.253158824,1.219306818,1.167172414,1.093619318,1.043555556,0.902244444,0.997733333,0.742477273,1.033688235,1.135284884
23-03-2018,3,2018,1.202664706,0.911721591,1.314597701,1.2444375,1.118333333,1.33625,0.846655556,0.5338125,1.326076471,1.236040698
24-03-2018,3,2018,1.3195,1.262896552,1.236780488,1.226618182,1.1612,1.267236842,1.249057692,1.318,1.341242424,1.331590909
25-03-2018,3,2018,0.038682353,0.051340909,0.228103448,,0.567411111,0.147488889,0.745822222,0.163488636,,0.013267442
26-03-2018,3,2018,,,0.240712644,0.397261364,0.7044,0.178977778,0.711577778,0.058829545,0.029811765,
27-03-2018,3,2018,1.063764706,0.760068182,0.021367816,,0.215966667,0.665761111,0.1601,0.307869318,0.141735294,
28-03-2018,3,2018,,,0.078057471,,0.006111111,0.165155556,1.041544444,,,
29-03-2018,3,2018,1.682142857,1.5825,1.069638889,,1.498,1.248421053,1.043464286,1.300272727,1.30764,
30-03-2018,3,2018,1.193208333,1.13992,0.915487805,,0.8905,0.631777778,0.5885625,0.98038,0.8905,
31-03-2018,3,2018,1.088958824,1.038164773,0.961528986,0.732261364,0.81726506,1.372407407,1.119034483,1.18875,1.2626875,0.780604651
01-04-2018,4,2018,0.551764706,0.511431818,0.546873563,0.381431818,0.431977778,0.737872222,0.5805,0.5635625,0.687947059,0.430401163
02-04-2018,4,2018,,,0.765277778,,,0.837,0.69940625,,,
03-04-2018,4,2018,1.387217647,1.308454545,0.980350575,1.252,1.197866667,1.018688889,0.534272222,1.344392045,0.958652941,1.224098837
04-04-2018,4,2018,1.016811765,0.977409091,0.940517442,0.848232955,0.84748125,0.869616667,1.051133333,1.087458904,0.936759036,0.940391026
05-04-2018,4,2018,1.07225,1.0133125,0.99040625,1.581333333,1.608310345,1.432941176,1.126069444,0.828307692,0.955727273,0.879
06-04-2018,4,2018,0.715505882,0.733545455,0.29316092,0.878477273,,,,,,1.016174419
07-04-2018,4,2018,0.636421053,0.66095,0.766625,0.677648649,0.675625,1.05459375,1.048464286,,,0.724492958
08-04-2018,4,2018,0.98102381,0.82852381,0.401909091,,0.907583333,0.994030769,0.696166667,0.843072727,0.658102941,0.396833333
09-04-2018,4,2018,1.111363636,1.050894737,0.912512195,0.867,1.451444444,0.935107143,0.963723214,,0.822069444,0.774466667
10-04-2018,4,2018,,1.004,0.975263158,0.943166667,0.813089744,1.2465,,1.178210526,1.06375,0.9985
11-04-2018,4,2018,,,,0.8965,0.710166667,,0.738,1.107833333,1.353,
12-04-2018,4,2018,0.789605882,0.754670455,0.695086207,0.828244318,0.689211111,0.697027778,0.772911111,0.674579545,0.772705882,0.884738372
13-04-2018,4,2018,0.591094118,0.585666667,0.700837209,0.446823864,0.3666875,0.42097561,0.836841176,0.538932432,0.497815068,0.530017857
14-04-2018,4,2018,0.078058824,0.100744318,0.177729885,,0.028544444,,,0.151443182,0.465929412,0.185127907
15-04-2018,4,2018,0.647541176,0.729909091,0.907689655,0.805397727,0.604827778,0.571327778,0.768561111,0.532676136,0.635023529,0.869796512
16-04-2018,4,2018,0.107188235,0.136375,0.563396552,0.429863636,0.751233333,0.568822222,0.885577778,0.568681818,0.605658824,0.217360465
17-04-2018,4,2018,1.33825,1.279142857,1.278727273,,1.264538462,1.270125,1.5195,1.175675676,1.308639344,1.274428571
18-04-2018,4,2018,0.6297,0.611164773,0.525557471,0.506670455,0.459033333,0.409038889,0.246416667,0.527829545,0.546041176,0.574622093
19-04-2018,4,2018,0.697,0.685704545,0.38616092,0.777068182,0.951,0.492166667,,0.308409091,0.369164706,0.636406977
20-04-2018,4,2018,0.552648148,0.615234043,0.675923077,0.647197674,0.68998,0.699882353,0.6472,0.812333333,0.692444444,0.68733871
21-04-2018,4,2018,,,,,,0.051855556,,,,
22-04-2018,4,2018,,,,,,,,,,
23-04-2018,4,2018,2.377421053,2.1036,1.568228571,1.933,0.925375,0.9264,0.900086957,0.91575,0.921363636,1.8385
24-04-2018,4,2018,0.497211765,0.301846591,0.038977011,0.050636364,,0.013833333,0.093211111,,,0.163732558
25-04-2018,4,2018,0.575044304,0.5814625,0.652369863,0.594732955,,0.571144444,0.600061644,0.750277778,0.682108696,0.659078313
26-04-2018,4,2018,1.614125,1.491285714,1.362365854,1.064738636,,0.864857143,1.18275,0.973370968,0.872604651,1.09943662
27-04-2018,4,2018,0.863235294,0.866920455,0.726913043,0.758607595,,0.895757576,0.819340909,0.788151515,0.778941558,0.687790698
28-04-2018,4,2018,0.465911765,0.487875,0.853247126,0.989943182,,0.873861111,0.572738889,0.361886364,0.688729412,0.968389535
29-04-2018,4,2018,,,,,,,,,,
30-04-2018,4,2018,,,,,,1.104171429,,,1.1118,
01-05-2018,5,2018,,,,,0.925894737,0.819683333,,0.771807692,,0.790666667
02-05-2018,5,2018,0.909666667,0.9045,,,0.880217391,0.724786517,0.911,0.74455,,0.781181818
03-05-2018,5,2018,1.017666667,0.689706897,1.39725,,1.400944444,1.072888889,,1.061541667,1.287066667,0.906111111
04-05-2018,5,2018,,,,,,,,,,
05-05-2018,5,2018,,,,,,,,1.4968,,1.3432
06-05-2018,5,2018,,,,,,,,,,0.514
07-05-2018,5,2018,,,,,,,,,,
08-05-2018,5,2018,,,,,,,,,1.7155625,
09-05-2018,5,2018,,,,,,,,,,
10-05-2018,5,2018,,,,,,,,,,
11-05-2018,5,2018,,,1.0299,1.163083333,1.083857143,1.166627907,,1.330571429,,1.444
12-05-2018,5,2018,,0.899184211,0.851228571,0.781420455,0.844461538,0.8615,0.904,0.76488,0.916189189,0.766392857
13-05-2018,5,2018,,,,,,,,,1.2926,
14-05-2018,5,2018,0.199166667,0.329159091,0.377218391,0.414943182,1.011105556,0.679606742,0.039723404,0.354954545,0.314517647,0.26055814
15-05-2018,5,2018,,,,,,,,1.219,,
16-05-2018,5,2018,,,,,,,,,,
17-05-2018,5,2018,0.878059524,1.048579545,,0.6225,,0.093797753,0.974776596,0.486363636,0.013705882,0.148906977
18-05-2018,5,2018,,,,,,,,,,
19-05-2018,5,2018,1.479545455,,,,,,1.581,0.478,2.0474,
20-05-2018,5,2018,,,,,,,,,,
21-05-2018,5,2018,,,,,,,,,,
22-05-2018,5,2018,,,,,,,,1.2108,,1.13225
23-05-2018,5,2018,,,,,,,,,,
24-05-2018,5,2018,,,,,,,,,,
25-05-2018,5,2018,,1.15,,,,,,0.427,,1.077
26-05-2018,5,2018,,1.136,,,,,,,,
27-05-2018,5,2018,0.516714286,0.635923077,0.885285714,0.898266667,0.8138,0.690650602,0.526947368,0.759,,0.7649
28-05-2018,5,2018,1.093,1.036333333,,0.98472619,,,1.093,0.843,,0.839125
29-05-2018,5,2018,0.8605,0.663794872,0.5865,,0.586,0.551721154,0.687428571,0.6005,,0.53312069
30-05-2018,5,2018,,,0.870653846,0.824147727,0.752961538,0.826112903,,0.867535714,0.837139241,0.936692308
31-05-2018,5,2018,,,,,,,,,,
01-06-2018,6,2018,,1.634418182,,,,,,1.827571429,,1.907166667
02-06-2018,6,2018,,,,,,,,0.123840909,,0.231627907
03-06-2018,6,2018,,,,,,1.202125,,1.2428125,,1.310714286
04-06-2018,6,2018,1.95,,,,,,,,,
05-06-2018,6,2018,,0.814333333,0.644,,0.46,0.783333333,0.582,0.484,0.718333333,0.60325
06-06-2018,6,2018,0.575888889,0.632909091,0.643764706,0.3835,0.695428571,0.7074,0.792,0.06,0.532640351,
07-06-2018,6,2018,0.433454545,0.341428571,,,,,0.352428571,0.34025,,0.2397
08-06-2018,6,2018,0.712,,,,,,0.636785714,0.519916667,,0.523
09-06-2018,6,2018,0.53,,,,,,0.524,,,
10-06-2018,6,2018,,,,,,,,,,
11-06-2018,6,2018,,,,,,,,,,
12-06-2018,6,2018,,,,,,,,,,
13-06-2018,6,2018,,,,,,,,,,
14-06-2018,6,2018,,1.904162791,,,,,,,,
15-06-2018,6,2018,,,,,,,,,,
16-06-2018,6,2018,,,,,,,,,,
17-06-2018,6,2018,,,,,,1.686758621,,,,
18-06-2018,6,2018,,1.46275,,,,,,0.02,,
19-06-2018,6,2018,,,,,,,,,,
20-06-2018,6,2018,,,,1.681666667,,,,,,
21-06-2018,6,2018,,,,,,1.382222222,,1.088,,
22-06-2018,6,2018,0.6,,0.7786,0.810555556,0.67345,0.879666667,0.591,0.65075,,0.561678571
23-06-2018,6,2018,,,,,,,,,,
24-06-2018,6,2018,,,,,,,,,,
25-06-2018,6,2018,,,,,,,,,,
26-06-2018,6,2018,,,,,,,,0.86725,,0.6615
27-06-2018,6,2018,,,0.5115,,0.507052632,,,,,
28-06-2018,6,2018,,,,,,,,,,
29-06-2018,6,2018,,,,0.656757576,,,,,,0.596
30-06-2018,6,2018,,,,,,,,,,
01-07-2018,7,2018,,,,,,,,,,
02-07-2018,7,2018,,,,,,,,,,
03-07-2018,7,2018,,,,,,,,,,
04-07-2018,7,2018,,,,,,,,,,
05-07-2018,7,2018,,,,,,,,,,
06-07-2018,7,2018,,,0.80225,,,,,,,
07-07-2018,7,2018,0.652,,0.396461538,0.5248,0.334755102,0.414767442,0.568,0.334,,
08-07-2018,7,2018,,,,,,,,,,
09-07-2018,7,2018,,,,,,,,,,
10-07-2018,7,2018,,,,,,,,,,
11-07-2018,7,2018,,,,0.3435,0.497,,,0.4165,0.599,0.354125
12-07-2018,7,2018,,,,,,,,,,
13-07-2018,7,2018,,,,,,,,,,
14-07-2018,7,2018,,0.56925,0.431625,,0.406833333,0.618,,0.4476,,0.585714286
15-07-2018,7,2018,,,0.551,,0.551,,,,0.61762963,
16-07-2018,7,2018,,0.83175,0.742625,,0.7372,,,,,
17-07-2018,7,2018,,,,,,,,,,
18-07-2018,7,2018,,,0.243846154,0.317,0.207473684,0.3654,,,0.296125,
19-07-2018,7,2018,0.321171053,0.1593125,0.756,0.665285714,,0.434,0.258292683,0.216416667,0.69062,0.23924
20-07-2018,7,2018,0.765,,0.60925,,0.631309524,0.884,,,,
21-07-2018,7,2018,,,,,,,,,,
22-07-2018,7,2018,,,,,,,,,,
23-07-2018,7,2018,,,,,,,,,,
24-07-2018,7,2018,,,,,,,,,,
25-07-2018,7,2018,,,,,,,,,,
26-07-2018,7,2018,,,,,,,,,,
27-07-2018,7,2018,,,,,,,,,,
28-07-2018,7,2018,,,,,,,,,,
29-07-2018,7,2018,,,,,,,,,,
30-07-2018,7,2018,,,,,,,,,,
31-07-2018,7,2018,,,,,,,,,,
01-08-2018,8,2018,,,,,,,,,,
02-08-2018,8,2018,,,,,,,,,,
03-08-2018,8,2018,,,,,,,,,,
04-08-2018,8,2018,,,,,,,,,,
05-08-2018,8,2018,,,,,,,,,,
06-08-2018,8,2018,,,0.991,,,,,0.523,0.526255319,0.496
07-08-2018,8,2018,,,,,,,,0.5054,,0.503
08-08-2018,8,2018,,,,,,,,,,
09-08-2018,8,2018,,,,,,,,0.563,,0.822
10-08-2018,8,2018,0.479,0.9045,,,,,0.84125,0.544666667,,0.574
11-08-2018,8,2018,0.898,,,,,,,0.839,,0.786
12-08-2018,8,2018,,0.872333333,,,,,,,,
13-08-2018,8,2018,0.664666667,,,,,,,,,
14-08-2018,8,2018,,,,0.490666667,0.5085,0.5485,,,,
15-08-2018,8,2018,,,,,,0.484833333,,,,
16-08-2018,8,2018,0.485,,0.40675,,0.521909091,0.7055,0.497333333,0.445333333,,0.399714286
17-08-2018,8,2018,,0.5695,0.486666667,0.493,0.540428571,0.839,,0.3595,,0.325181818
18-08-2018,8,2018,,,,,,,,,,
19-08-2018,8,2018,,,0.585559524,0.413333333,0.652066667,,,,0.432097561,
20-08-2018,8,2018,,,,0.530125,,,,,,
21-08-2018,8,2018,,,,,,,,,,
22-08-2018,8,2018,,,,,,0.694229167,,0.8022,,
23-08-2018,8,2018,,,,,,,0.705,,,
24-08-2018,8,2018,,,,,,,,,,
25-08-2018,8,2018,0.725,,,,,,0.681,0.4914,,0.486875
26-08-2018,8,2018,,0.589,,,,,,0.45625,,0.435571429
27-08-2018,8,2018,,,,,,,,,,
28-08-2018,8,2018,,,0.534666667,,0.472090909,0.705333333,,,,
29-08-2018,8,2018,,,,,,,,,,
30-08-2018,8,2018,,,,,,,,,,
31-08-2018,8,2018,,,0.503114754,,0.385481481,0.524,,,,
01-09-2018,9,2018,,,0.650409091,,0.6789,0.861,,0.335586957,0.42625,0.736
02-09-2018,9,2018,,,,,,,,,,
03-09-2018,9,2018,,,,,,,,,,
04-09-2018,9,2018,,,,,,,,,,
05-09-2018,9,2018,,,0.518,0.4195,0.449142857,0.4799,,,0.455125,0.638888889
06-09-2018,9,2018,,0.546,0.258684211,0.553214286,0.268322581,0.307153846,0.585428571,,0.569346154,0.586117647
07-09-2018,9,2018,,,,0.4826,0.54075,0.49,,0.393464286,0.415,
08-09-2018,9,2018,,,,,,,,,,
09-09-2018,9,2018,,,0.6808,,0.735097561,,,,,
10-09-2018,9,2018,0.814,0.84425,,0.902961538,0.834095238,0.656279412,0.783,,,0.872333333
11-09-2018,9,2018,,,,,,,,,,
12-09-2018,9,2018,,,,,,,,,,
13-09-2018,9,2018,,,,,,,,,,
14-09-2018,9,2018,,,,,,,,,,
15-09-2018,9,2018,,,,,,,,,,1.225777778
16-09-2018,9,2018,1.1215,,,,,,1.1454,0.876018519,,
17-09-2018,9,2018,0.725,0.55825641,0.407245902,0.310192771,0.475260274,0.566308824,0.678426471,0.869776923,0.370465116,0.58793125
18-09-2018,9,2018,0.789333333,0.887916667,0.5509,0.541977778,0.49876,0.612777778,0.70925,0.745409091,0.615833333,0.582921053
19-09-2018,9,2018,0.738961538,0.76418,0.565875,0.600489796,0.554326923,0.687111111,0.700648148,0.612132075,0.667871429,0.52672
20-09-2018,9,2018,1.084666667,0.9435,,,,0.690333333,0.86562,0.452,0.474727273,0.773011364
