Date,PM2.5,AOD,AOD_log,AOD_sqrt,AOD_sq,AOD_BLH_corr,AOD_RH_corr,AOD_FULL_corr,BL_proxy,f_RH,Wind Speed,Temperature,RH,Solar Rad,BP,Rain,Wet_scavenge,AOD_x_RH,AOD_x_Temp,AOD_x_WS,AOD_x_SolRad,AOD_x_Season,AOD_x_WindPol,Month,DayOfYear,Year,Month_sin,Month_cos,DOY_sin,DOY_cos,WindDir_sin,WindDir_cos,Season_ord,AOD_Loading_ord,Rain_Status_ord,Humidity_ord,Temp_ord,Wind_Polluted,GeoZone_enc,Station_enc,Latitude,Longitude
2016-02-10,187.61557584493903,0.867534091,0.624619,0.931415,0.752615,0.041782,0.464198,0.022357,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,61.915136,21.754392,0.960975,155.347522,3.470136,0.433767,2,41,2016,0.866025,0.5,0.64863,0.761104,0.2514535,-0.7050565,4,3,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-02-11,180.39840873315504,1.596460227,0.954149,1.263511,2.548685,0.076888,0.854231,0.041141,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,113.937945,40.033033,1.768412,285.874807,6.385841,0.79823,2,42,2016,0.866025,0.5,0.661635,0.749826,0.2514535,-0.7050565,4,3,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-02-13,163.9401273428494,1.463193182,0.901459,1.209625,2.140934,0.07047,0.782922,0.037707,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,104.426795,36.691212,1.620791,262.010955,5.852773,0.731597,2,44,2016,0.866025,0.5,0.687053,0.726608,0.2514535,-0.7050565,4,3,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-02-15,156.7006908922498,1.009990741,0.69813,1.004983,1.020081,0.048643,0.540424,0.026028,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,72.08214,25.326652,1.118775,180.856938,4.039963,0.504995,2,46,2016,0.866025,0.5,0.711657,0.702527,0.2514535,-0.7050565,4,3,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-02-18,165.68904747282494,1.242363636,0.807531,1.114614,1.543467,0.059834,0.664761,0.032016,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,88.666387,31.153664,1.376177,222.467468,4.969455,0.621182,2,49,2016,0.866025,0.5,0.746972,0.664855,0.2514535,-0.7050565,4,3,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-02-19,158.92853208722,0.648079545,0.499611,0.805034,0.420007,0.031213,0.346773,0.016701,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,46.25286,16.251323,0.717883,116.050254,2.592318,0.32404,2,50,2016,0.866025,0.5,0.758306,0.651899,0.2514535,-0.7050565,4,2,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-02-21,151.63630878161172,1.050863636,0.718261,1.025116,1.104314,0.050611,0.562294,0.027081,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,74.999202,26.351586,1.16405,188.175962,4.203455,0.525432,2,52,2016,0.866025,0.5,0.780296,0.625411,0.2514535,-0.7050565,4,3,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-02-22,149.04865327663026,0.527602273,0.423699,0.726362,0.278364,0.02541,0.282308,0.013596,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,37.654505,13.23022,0.584429,94.47664,2.110409,0.263801,2,53,2016,0.866025,0.5,0.790946,0.611886,0.2514535,-0.7050565,4,2,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-02-26,127.62106181162753,1.124547619,0.753559,1.060447,1.264607,0.056242,0.451433,0.022577,19.994825,0.401435,1.1077083333333335,24.147916666666664,83.885,160.28416666666666,1014.8,0.0,0.0,94.332677,27.155482,1.245671,180.247178,4.49819,0.562274,2,57,2016,0.866025,0.5,0.831171,0.556017,0.2514535,-0.7050565,4,3,0.0,3.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-02-27,122.87307996111132,0.855454545,0.61813,0.924908,0.731802,0.041361,0.399714,0.019326,20.682767,0.467253,1.1077083333333335,24.97875,78.1675,200.65291666666667,1014.4941666666668,0.0,0.0,66.868743,21.368185,0.947594,171.64945,3.421818,0.427727,2,58,2016,0.866025,0.5,0.840618,0.541628,0.2514535,-0.7050565,4,3,0.0,3.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-02-28,122.2497416445911,0.667,0.511026,0.816701,0.444889,0.03164,0.299714,0.014217,21.080904,0.449347,1.1077083333333335,25.45958333333333,79.80875,147.71875,1014.9683333333334,0.0,0.0,53.232436,16.981542,0.738841,98.528406,2.668,0.3335,2,59,2016,0.866025,0.5,0.849817,0.527078,0.2514535,-0.7050565,4,2,0.0,3.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-02-29,122.37165279447426,1.448375,0.895425,1.203485,2.09779,0.068548,0.69398,0.032845,21.129205,0.479144,1.1077083333333335,25.517916666666665,77.04208333333334,180.14541666666665,1014.25125,0.0,0.0,111.585827,36.959513,1.604377,260.918118,5.7935,0.724188,2,60,2016,0.866025,0.5,0.858764,0.512371,0.2514535,-0.7050565,4,3,0.0,3.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-01,122.1460731063833,1.111863636,0.747571,1.054449,1.236241,0.053172,0.495615,0.023702,20.910586,0.445752,1.1077083333333335,25.253888888888888,80.13055555555555,84.22888888888889,1011.62,16.67,18.534767,89.094251,28.078881,1.231621,93.651039,3.335591,0.555932,3,61,2016,1.0,0.0,0.867456,0.497513,0.2514535,-0.7050565,3,3,2.0,3.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-02,118.239216450837,0.9215,0.653106,0.959948,0.849162,0.043813,0.382991,0.018209,21.032603,0.415617,1.1077083333333335,25.40125,82.72625000000001,151.48375,1012.3966666666666,15.96,14.70714,76.232239,23.407252,1.020753,139.592276,2.7645,0.46075,3,62,2016,1.0,0.0,0.875892,0.482508,0.2514535,-0.7050565,3,3,2.0,3.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-03,114.0393577222856,0.341034091,0.293441,0.583981,0.116304,0.016095,0.134814,0.006362,21.189267,0.395308,1.1077083333333335,25.590454545454545,84.37318181818182,211.9654545454545,1011.8854545454544,21.38,7.291309,28.774131,8.727217,0.377766,72.287446,1.023102,0.170517,3,63,2016,1.0,0.0,0.884068,0.467359,0.2514535,-0.7050565,3,2,2.0,3.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-04,111.2880914039864,0.416862069,0.348445,0.645649,0.173774,0.017347,0.228976,0.009528,24.030755,0.549285,1.1077083333333335,29.022142857142857,69.82857142857144,328.7485714285714,1008.4585714285714,11.04,4.602157,29.108883,12.098231,0.461762,137.04281,1.250586,0.208431,3,64,2016,1.0,0.0,0.891981,0.452072,0.2514535,-0.7050565,3,2,2.0,2.0,3.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-05,107.8232903564324,0.595909091,0.467444,0.771951,0.355108,0.025218,0.316277,0.013384,23.630351,0.530747,1.1077083333333335,28.53857142857143,71.83071428571428,202.87642857142856,1007.9578571428572,10.34,6.1617,42.804576,17.006394,0.660093,120.895908,1.787727,0.297955,3,65,2016,1.0,0.0,0.899631,0.436651,0.2514535,-0.7050565,3,2,2.0,2.0,3.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-06,104.50407024166792,1.247090909,0.809636,1.116732,1.555236,0.055911,0.561215,0.025161,22.304985,0.450019,1.1077083333333335,26.937916666666663,79.74833333333333,172.64208333333332,1008.9670833333332,26.86,33.496862,99.453422,33.594031,1.381413,215.300373,3.741273,0.623545,3,66,2016,1.0,0.0,0.907014,0.421101,0.2514535,-0.7050565,3,3,2.0,3.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-07,104.26540431382276,0.939988636,0.662682,0.96953,0.883579,0.043054,0.469336,0.021497,21.832672,0.4993,1.1077083333333335,26.367500000000003,75.07000000000001,170.80541666666667,1008.4275,25.7,24.157708,70.564947,24.78515,1.041233,160.555151,2.819966,0.469994,3,67,2016,1.0,0.0,0.914128,0.405426,0.2514535,-0.7050565,3,3,2.0,3.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-08,105.92814583791112,1.223931818,0.799277,1.106315,1.498009,0.056015,0.623925,0.028555,21.850267,0.509771,1.1077083333333335,26.38875,74.01333333333334,166.0375,1007.5354166666666,22.45,27.477269,90.587274,32.298031,1.355759,203.218579,3.671795,0.611966,3,68,2016,1.0,0.0,0.920971,0.38963,0.2514535,-0.7050565,3,3,2.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-09,107.13908906467007,1.078386364,0.731592,1.038454,1.162917,0.048674,0.480624,0.021693,22.155302,0.445688,1.1077083333333335,26.757142857142856,80.13619047619048,185.6457142857143,1007.1990476190476,14.98,16.154228,86.417775,28.854538,1.194538,200.197807,3.235159,0.539193,3,69,2016,1.0,0.0,0.927542,0.37372,0.2514535,-0.7050565,3,3,2.0,3.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-11,108.57753539454238,1.391193182,0.871792,1.179489,1.935418,0.060099,0.605095,0.02614,23.14818,0.434947,1.1077083333333335,27.95625,81.08208333333333,169.73541666666668,1008.3604166666668,20.63,28.700315,112.800842,38.892544,1.541036,236.134754,4.17358,0.695597,3,71,2016,1.0,0.0,0.939856,0.341571,0.2514535,-0.7050565,3,3,2.0,3.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-13,106.618221382993,1.157681818,0.769034,1.075956,1.340227,0.049756,0.642449,0.027612,23.267207,0.554944,1.1077083333333335,28.1,69.20375,383.54625,1010.3725,16.58,19.194365,80.115923,32.530859,1.282374,444.02452,3.473045,0.578841,3,73,2016,1.0,0.0,0.951057,0.309017,0.2514535,-0.7050565,3,3,2.0,2.0,3.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-14,105.79863612375496,0.874816327,0.628511,0.935316,0.765304,0.038165,0.568437,0.024799,22.922029,0.649779,1.1077083333333335,27.683125,57.77875,239.565625,1010.30125,26.41,23.103899,50.545794,24.21765,0.969041,209.57592,2.624449,0.437408,3,74,2016,1.0,0.0,0.956235,0.2926,0.2514535,-0.7050565,3,3,2.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-15,105.6880371588809,0.69325,0.52665,0.832616,0.480596,0.031301,0.403182,0.018204,22.14781,0.581582,1.1077083333333335,26.74809523809524,66.17619047619048,233.28,1008.7238095238096,29.97,20.776702,45.876644,18.543117,0.767919,161.72136,2.07975,0.346625,3,75,2016,1.0,0.0,0.96113,0.276097,0.2514535,-0.7050565,3,2,2.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-16,103.42008618977869,1.275102273,0.822025,1.129204,1.625886,0.061664,0.443789,0.021462,20.678282,0.348042,1.1077083333333335,24.973333333333333,87.88666666666667,93.38416666666666,1008.6166666666668,10.76,13.7201,112.064488,31.843554,1.412441,119.074363,3.825307,0.637551,3,76,2016,1.0,0.0,0.96574,0.259512,0.2514535,-0.7050565,3,3,2.0,3.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-17,104.99162679492048,0.572346591,0.452569,0.756536,0.327581,0.027565,0.30625,0.01475,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,40.847867,14.352234,0.633993,102.488912,1.71704,0.286173,3,77,2016,1.0,0.0,0.970064,0.24285,0.2514535,-0.7050565,3,2,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-18,104.58422613186048,0.724982955,0.545217,0.851459,0.5256,0.031807,0.406444,0.017832,22.793079,0.560625,1.1077083333333335,27.527391304347827,68.57,219.8960869565217,1007.2352173913044,26.66,19.328046,49.712081,19.956889,0.80307,159.420915,2.174949,0.362491,3,78,2016,1.0,0.0,0.9741,0.226116,0.2514535,-0.7050565,3,2,2.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-20,95.3535980488108,1.679,0.985444,1.295762,2.819041,0.080863,0.898396,0.043268,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,119.828735,42.102811,1.859842,300.655032,5.037,0.8395,3,80,2016,1.0,0.0,0.981306,0.192452,0.2514535,-0.7050565,3,3,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-21,91.7240678700344,0.848710227,0.614488,0.921255,0.720309,0.040875,0.454126,0.021871,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,60.571693,21.282362,0.940123,151.976772,2.546131,0.424355,3,81,2016,1.0,0.0,0.984474,0.175531,0.2514535,-0.7050565,3,3,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-22,90.44383283102182,0.849818182,0.615087,0.921856,0.722191,0.040929,0.454719,0.0219,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,60.650767,21.310145,0.941351,152.175171,2.549455,0.424909,3,82,2016,1.0,0.0,0.987349,0.158559,0.2514535,-0.7050565,3,3,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-23,87.90748494032647,0.827193182,0.602781,0.909502,0.684249,0.039839,0.442613,0.021317,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,59.036041,20.742798,0.916289,148.12376,2.48158,0.413597,3,83,2016,1.0,0.0,0.989932,0.14154,0.2514535,-0.7050565,3,3,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-24,115.38575512681686,0.552142045,0.439636,0.743063,0.304861,0.026592,0.295439,0.014229,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,39.405886,13.845582,0.611612,98.870926,1.656426,0.276071,3,84,2016,1.0,0.0,0.992222,0.124479,0.2514535,-0.7050565,3,2,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-25,115.38575512681686,0.733295455,0.550024,0.856327,0.537722,0.035317,0.39237,0.018897,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,52.334644,18.388207,0.812277,131.309689,2.199886,0.366648,3,85,2016,1.0,0.0,0.994218,0.107381,0.2514535,-0.7050565,3,2,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-03-30,211.90894614702933,1.121333333,0.752045,1.05893,1.257388,0.046246,0.603171,0.024876,24.247024,0.537905,1.1077083333333335,29.28333333333333,71.06583333333333,183.40416666666667,1008.8366666666668,12.72,14.26336,79.688488,32.836378,1.24211,205.657205,3.364,0.560667,3,90,2016,1.0,0.0,0.999769,0.021516,0.2514535,-0.7050565,3,3,2.0,2.0,3.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-04-04,221.041512938298,0.768340909,0.570042,0.876551,0.590348,0.037005,0.411122,0.0198,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,66.85,51.36359,54.835807,19.267011,0.851098,137.585206,2.305023,0.38417,4,95,2016,0.866025,-0.5,0.997917,-0.064508,0.2514535,-0.7050565,3,2,2.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-04-06,227.7737795182981,0.718744318,0.541594,0.847788,0.516593,0.034616,0.384584,0.018522,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,21.16,15.20863,51.296142,18.023321,0.796159,128.704048,2.156233,0.359372,4,97,2016,0.866025,-0.5,0.995105,-0.09882,0.2514535,-0.7050565,3,2,2.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-04-07,217.47964139458935,0.637630682,0.49325,0.798518,0.406573,0.030709,0.341182,0.016432,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,192.4,122.680143,45.507134,15.989306,0.706309,114.179198,1.912892,0.318815,4,98,2016,0.866025,-0.5,0.993257,-0.115935,0.2514535,-0.7050565,3,2,2.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-04-08,210.2870253173176,0.662988636,0.508616,0.814241,0.439554,0.031931,0.354751,0.017085,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,13.68,9.069685,47.316909,16.625185,0.734398,118.719994,1.988966,0.331494,4,99,2016,0.866025,-0.5,0.991114,-0.133015,0.2514535,-0.7050565,3,2,2.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-04-09,209.4933848127001,1.108028409,0.745753,1.052629,1.227727,0.053365,0.592882,0.028554,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,79.079001,27.785057,1.227372,198.412339,3.324085,0.554014,4,100,2016,0.866025,-0.5,0.988678,-0.150055,0.2514535,-0.7050565,3,3,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-04-10,198.88511105704492,0.681278409,0.519554,0.825396,0.46414,0.032812,0.364537,0.017557,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,54.71,37.272742,48.622234,17.083821,0.754658,121.995105,2.043835,0.340639,4,101,2016,0.866025,-0.5,0.985948,-0.167052,0.2514535,-0.7050565,3,2,2.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-04-11,187.65133256787,0.808551136,0.592526,0.899195,0.653755,0.038941,0.432638,0.020837,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,166.08,134.284173,57.705575,20.275328,0.895639,144.785567,2.425653,0.404276,4,102,2016,0.866025,-0.5,0.982927,-0.183998,0.2514535,-0.7050565,3,3,2.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-04-12,187.65133256787,1.012357955,0.699307,1.00616,1.024869,0.048757,0.54169,0.026089,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,97.57,98.775766,72.251086,25.386013,1.121397,181.28083,3.037074,0.506179,4,103,2016,0.866025,-0.5,0.979614,-0.200891,0.2514535,-0.7050565,3,3,2.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-04-13,31.91,0.802386364,0.589112,0.89576,0.643824,0.038644,0.429339,0.020678,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,130.5,104.711421,57.265601,20.120739,0.88881,143.681655,2.407159,0.401193,4,104,2016,0.866025,-0.5,0.976011,-0.217723,0.2514535,-0.7050565,3,3,2.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2016-06-26,136.13285714285715,0.580277778,0.457601,0.76176,0.336722,0.023038,0.239924,0.009526,25.187329,0.413464,1.1077083333333335,30.41894736842105,82.90473684210527,282.1531578947368,1000.0942105263158,0.0,0.0,48.107776,17.651439,0.642779,163.727208,0.580278,0.290139,6,178,2016,0.0,-1.0,0.077386,-0.997001,0.2514535,-0.7050565,1,2,0.0,3.0,3.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-05-07,58.3586328481159,0.554,0.440832,0.744312,0.306916,0.026682,0.296433,0.014277,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,1.93,1.06922,39.538487,13.892172,0.61367,99.203626,1.662,0.277,5,127,2017,0.5,-0.866025,0.816538,-0.577292,0.2514535,-0.7050565,3,2,1.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-05-09,35.158273691565284,0.676285714,0.51658,0.822366,0.457362,0.032571,0.361866,0.017428,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,3.97,2.684854,48.265909,16.958624,0.749127,121.101074,2.028857,0.338143,5,129,2017,0.5,-0.866025,0.796183,-0.605056,0.2514535,-0.7050565,3,2,1.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-05-10,34.14623082337943,0.281460227,0.248,0.530528,0.07922,0.013556,0.150603,0.007253,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,1.92,0.540404,20.087566,7.057931,0.311776,50.400496,0.844381,0.14073,5,130,2017,0.5,-0.866025,0.78565,-0.618671,0.2514535,-0.7050565,3,1,1.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-05-11,30.21518533580723,0.518005682,0.417397,0.719726,0.26833,0.024948,0.277173,0.013349,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,2.54,1.315734,36.969604,12.989574,0.573799,92.758198,1.554017,0.259003,5,131,2017,0.5,-0.866025,0.774884,-0.632103,0.2514535,-0.7050565,3,2,1.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-05-12,30.683284545144424,1.161170455,0.77065,1.077576,1.348317,0.055924,0.621317,0.029924,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,4.25,4.934974,82.871702,29.117653,1.286238,207.928374,3.483511,0.580585,5,132,2017,0.5,-0.866025,0.763889,-0.645348,0.2514535,-0.7050565,3,3,1.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-05-14,32.58578551141695,0.894966667,0.639201,0.946027,0.800965,0.043103,0.478877,0.023064,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,5.42,4.850719,63.872974,22.442294,0.991362,160.259817,2.6849,0.447483,5,134,2017,0.5,-0.866025,0.741222,-0.67126,0.2514535,-0.7050565,3,3,2.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-05-15,31.6563778940383,0.845970149,0.613005,0.919766,0.715665,0.040743,0.45266,0.021801,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,1.45,1.226657,60.376136,21.213652,0.937088,151.486112,2.53791,0.422985,5,135,2017,0.5,-0.866025,0.729558,-0.683919,0.2514535,-0.7050565,3,3,1.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-05-18,25.09058823529412,0.6356875,0.492063,0.7973,0.404099,0.030616,0.340142,0.016382,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,45.368451,15.940578,0.704156,113.831236,1.907062,0.317844,5,138,2017,0.5,-0.866025,0.693281,-0.720667,0.2514535,-0.7050565,3,2,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-05-25,37.35654410951838,0.850744681,0.615588,0.922358,0.723767,0.040973,0.455215,0.021924,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,60.716891,21.333378,0.942377,152.341078,2.552234,0.425372,5,145,2017,0.5,-0.866025,0.601624,-0.798779,0.2514535,-0.7050565,3,3,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-05-26,37.35654410951838,0.912,0.64815,0.954987,0.831744,0.043923,0.487991,0.023502,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,65.088628,22.869424,1.01023,163.30994,2.736,0.456,5,146,2017,0.5,-0.866025,0.587785,-0.809017,0.2514535,-0.7050565,3,3,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-05-27,37.35654410951838,0.448079545,0.370238,0.669387,0.200775,0.02158,0.239758,0.011547,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,31.979038,11.236098,0.496341,80.236671,1.344239,0.22404,5,147,2017,0.5,-0.866025,0.573772,-0.819015,0.2514535,-0.7050565,3,2,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-06-06,41.21988667698458,0.765,0.568151,0.874643,0.585225,0.02953,0.409335,0.015801,25.906026,0.535078,1.1077083333333335,31.28692307692308,71.36910984848484,226.9930769230769,1000.4384615384616,9.28,7.0992,54.597369,23.934496,0.847397,173.649704,0.765,0.3825,6,157,2017,0.0,-1.0,0.425,-0.905193,0.2514535,-0.7050565,1,2,2.0,2.0,3.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-06-08,40.92973833888049,0.4535,0.373974,0.673424,0.205662,0.018231,0.242658,0.009755,24.87459,0.535078,1.1077083333333335,30.04125,71.36910984848484,277.106875,999.85,13.92,6.31272,32.365891,13.623707,0.502346,125.667968,0.4535,0.22675,6,159,2017,0.0,-1.0,0.39359,-0.919286,0.2514535,-0.7050565,1,2,2.0,2.0,3.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-06-09,39.88395327282024,0.709,0.535908,0.842021,0.502681,0.029808,0.37937,0.01595,23.785616,0.535078,1.1077083333333335,28.72608695652174,71.36910984848484,180.7117391304348,998.9452173913044,20.98,14.87482,50.600699,20.366796,0.785365,128.124623,0.709,0.3545,6,160,2017,0.0,-1.0,0.377708,-0.925925,0.2514535,-0.7050565,1,2,2.0,2.0,3.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-07-13,28.05073067007072,0.523,0.420682,0.723187,0.273529,0.025189,0.279846,0.013478,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,37.326044,13.114812,0.579331,93.65252,0.523,0.2615,7,194,2017,-0.5,-0.866025,-0.196673,-0.980469,0.2514535,-0.7050565,1,2,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-07-30,27.525680908140185,0.136829545,0.128243,0.369905,0.018722,0.00659,0.073214,0.003526,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,9.765403,3.431155,0.151567,24.501782,0.13683,0.068415,7,211,2017,-0.5,-0.866025,-0.47116,-0.882048,0.2514535,-0.7050565,1,1,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-08-20,11.24125,0.533772727,0.427731,0.730598,0.284913,0.025707,0.28561,0.013755,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,38.094884,13.384951,0.591264,95.58157,0.533773,0.266886,8,232,2017,-0.866025,-0.5,-0.752667,-0.658402,0.2514535,-0.7050565,1,2,0.0,2.0,2.0,0.5,83.4484,84.2154,22.842361,89.539806
2017-09-04,30.403828882425568,2.291555556,1.19136,1.513788,5.251227,0.090148,1.226161,0.048236,25.420045,0.535078,1.1077083333333335,30.700000000000003,71.36910984848484,304.73,1004.75,56.56,129.610382,163.54628,70.350756,2.538375,698.305725,2.291556,1.145778,9,247,2017,-1.0,-0.0,-0.895839,-0.444378,0.2514535,-0.7050565,1,3,2.0,2.0,3.0,0.5,83.4484,84.2154,22.842361,89.539806
