Date,PM2.5,AOD,Temperature,RH,Wind Speed,Solar Rad,BP,Rain,Month,DayOfYear,Year,Season_ord,AOD_Loading_ord,Rain_Status_ord,Humidity_ord,Temp_ord,Wind_Polluted,Wind_Origin_missing,WindDir_sin,WindDir_cos,WindDir_missing,GeoZone_enc,Station_enc,Latitude,Longitude
2018-04-03,115.93654517615164,0.980350575,28.60020833333333,63.034375,1.5329787234042551,231.66354166666667,1007.94125,0.25,4,93,2018,3,3,1.0,2.0,3.0,1.0,0.0,0.5907934398180704,0.8068228501151489,0.0,114.829,107.2943,23.78086,90.355647
2018-04-04,119.22882040530344,0.940517442,28.765416666666667,54.01458333333333,0.8733333333333334,211.87708333333333,1007.0308333333334,0.08,4,94,2018,3,3,1.0,2.0,3.0,1.0,0.0,0.6265924762869569,0.7793470784320548,0.0,114.829,107.2943,23.78086,90.355647
2018-04-05,117.77762548688496,0.99040625,28.26391304347826,59.53434782608696,1.73,242.96217391304347,1006.268695652174,0.26,4,95,2018,3,3,1.0,2.0,3.0,1.0,0.0,0.36256533877512087,0.9319583548200434,0.0,114.829,107.2943,23.78086,90.355647
2018-04-06,113.12718886719294,0.29316092,26.321052631578947,68.88157894736842,2.0873684210526315,207.86052631578943,1007.99,0.28,4,96,2018,3,1,1.0,2.0,2.0,1.0,0.0,0.6295702171793247,0.7769435897417378,0.0,114.829,107.2943,23.78086,90.355647
2018-04-07,113.12718886719294,0.766625,28.375652173913043,63.42541666666667,2.275,266.7901032047224,1007.951818181818,0.0,4,97,2018,3,2,0.0,2.0,3.0,0.5,1.0,0.0,0.0,1.0,114.829,107.2943,23.78086,90.355647
2018-04-08,108.36520894002288,0.401909091,27.764166666666668,62.82666666666666,1.475833333333333,242.2725,1010.195,0.32,4,98,2018,3,2,1.0,2.0,2.0,0.0,0.0,0.9644690932975993,-0.2641957003316037,0.0,114.829,107.2943,23.78086,90.355647
2018-04-09,108.54270326594605,0.912512195,28.616666666666664,64.3475,1.1827272727272726,244.4104166666667,1010.7204166666668,0.6,4,99,2018,3,3,1.0,2.0,3.0,1.0,0.0,0.8565449294915469,0.5160724597983514,0.0,114.829,107.2943,23.78086,90.355647
2018-04-10,103.6705577931992,0.975263158,28.2108695652174,60.42956521739131,1.6734782608695653,250.3834782608696,1009.4604347826088,0.4,4,100,2018,3,3,1.0,2.0,3.0,1.0,0.0,0.5959994441179182,0.8029848458166148,0.0,114.829,107.2943,23.78086,90.355647
2018-04-12,96.66552377482,0.695086207,26.91708333333333,62.90208333333334,2.1821739130434783,269.9504166666667,1007.71,0.3,4,102,2018,3,2,1.0,2.0,2.0,1.0,0.0,0.493941866584231,0.869494929505219,0.0,114.829,107.2943,23.78086,90.355647
2018-04-13,93.14762206341244,0.700837209,27.894583333333333,63.72916666666666,1.5958333333333332,289.6670833333333,1008.1229166666668,0.21,4,103,2018,3,2,1.0,2.0,2.0,1.0,0.0,0.4385606872669314,0.8987015764890794,0.0,114.829,107.2943,23.78086,90.355647
2018-04-14,88.97774343652212,0.177729885,27.570833333333336,74.50541666666668,2.021666666666667,243.85541666666663,1007.0229166666668,5.25,4,104,2018,3,1,2.0,2.0,2.0,1.0,0.0,0.2521819546113769,0.9676798343297154,0.0,114.829,107.2943,23.78086,90.355647
2018-04-15,87.19902397266254,0.907689655,28.735217391304342,60.77130434782609,0.9217391304347826,270.03608695652173,1007.4739130434784,0.65,4,105,2018,3,3,1.0,2.0,3.0,1.0,0.0,0.7172173790452583,0.6968495039787647,0.0,114.829,107.2943,23.78086,90.355647
2018-04-16,85.43142727252162,0.563396552,30.12217391304348,62.27217391304348,1.214782608695652,261.84608695652173,1007.9291304347826,0.65,4,106,2018,3,2,1.0,2.0,3.0,1.0,0.0,0.16397725144058112,0.9864641204879133,0.0,114.829,107.2943,23.78086,90.355647
2018-04-17,84.62462347333692,1.278727273,26.07708333333333,68.93625,2.3725,175.91708333333335,1008.6058333333334,0.68,4,107,2018,3,3,1.0,2.0,2.0,1.0,0.0,0.6281780963367325,0.7780695851161121,0.0,114.829,107.2943,23.78086,90.355647
2018-04-18,83.23365620414884,0.525557471,27.54041666666667,70.265,1.38875,272.5275,1007.1429166666668,0.78,4,108,2018,3,2,1.0,2.0,2.0,1.0,0.0,0.8731738558057375,0.487408881266377,0.0,114.829,107.2943,23.78086,90.355647
2018-04-19,81.1061364591249,0.38616092,27.07583333333333,71.54791666666667,2.2225,206.4208333333333,1005.4341666666666,0.61,4,109,2018,3,2,1.0,2.0,2.0,1.0,0.0,0.2900689388182524,0.9570057527166976,0.0,114.829,107.2943,23.78086,90.355647
2018-04-20,78.02716790503068,0.675923077,28.88,69.94478260869565,1.6943478260869564,239.3534782608696,1005.2839130434784,0.62,4,110,2018,3,2,1.0,2.0,3.0,1.0,0.0,0.2053279167518371,0.9786932341660234,0.0,114.829,107.2943,23.78086,90.355647
2018-04-23,74.76642455551699,1.568228571,29.55708333333333,71.08,0.7129166666666666,213.05291666666668,1007.1195833333333,0.02,4,113,2018,3,3,1.0,2.0,3.0,1.0,0.0,0.5058832193808819,0.8626019756230764,0.0,114.829,107.2943,23.78086,90.355647
2018-04-24,74.79032628691074,0.038977011,30.62217391304348,68.53260869565217,1.1508695652173913,188.09391304347827,1006.457391304348,0.14,4,114,2018,3,1,1.0,2.0,3.0,1.0,0.0,0.49087730895509996,0.8712287113915607,0.0,114.829,107.2943,23.78086,90.355647
2018-04-25,72.43654696004832,0.652369863,28.458695652173912,65.5404347826087,2.3526086956521737,255.7952173913044,1006.3147826086956,2.49,4,115,2018,3,2,1.0,2.0,3.0,1.0,0.0,0.3947787168213316,0.918776232139743,0.0,114.829,107.2943,23.78086,90.355647
2018-04-26,70.64327642122994,1.362365854,27.16708333333333,62.00833333333333,1.61625,233.1095833333333,1006.7458333333334,0.52,4,116,2018,3,3,1.0,2.0,2.0,0.0,0.0,0.9999701771509083,-0.007723005165153093,0.0,114.829,107.2943,23.78086,90.355647
2018-04-27,69.58360553738088,0.726913043,26.66708333333333,65.14458333333333,1.7291666666666667,276.5108333333333,1009.1341666666668,0.57,4,117,2018,3,2,1.0,2.0,2.0,0.0,0.0,0.9645113492316906,-0.26404139297326806,0.0,114.829,107.2943,23.78086,90.355647
2018-04-28,70.24525670817577,0.853247126,29.56625,63.4575,0.956190476190476,271.0466666666667,1007.6916666666666,0.24,4,118,2018,3,3,1.0,2.0,3.0,1.0,0.0,0.7139229450253393,0.7002242701923053,0.0,114.829,107.2943,23.78086,90.355647
2018-05-03,75.92926583551476,1.39725,27.524468085106385,64.84531914893617,1.3070212765957447,208.5468085106383,1008.9855319148936,0.36,5,123,2018,3,3,1.0,2.0,2.0,1.0,0.0,0.6546032678890047,0.7559725931996715,0.0,114.829,107.2943,23.78086,90.355647
2018-05-11,57.691424136122976,1.0299,25.9125,74.71666666666667,2.105,195.19791666666663,1006.9604166666668,0.25,5,131,2018,3,3,1.0,2.0,2.0,1.0,0.0,0.7342138997150701,0.6789182200126823,0.0,114.829,107.2943,23.78086,90.355647
2018-05-12,58.736454388735886,0.851228571,27.8575,66.465,0.9082608695652176,283.92625,1007.1858333333332,0.09,5,132,2018,3,3,1.0,2.0,2.0,1.0,0.0,0.7878181947688374,0.6159078599848927,0.0,114.829,107.2943,23.78086,90.355647
2018-05-14,67.08367290116739,0.377218391,28.10695652173913,69.06826086956521,0.9518181818181816,189.56260869565216,1008.1139130434782,0.09,5,134,2018,3,2,1.0,2.0,3.0,0.0,0.0,0.9691505381217005,-0.24646954063011176,0.0,114.829,107.2943,23.78086,90.355647
2018-05-27,48.56399131488157,0.885285714,31.55666666666667,71.03791666666667,1.1234782608695653,273.0458333333333,1003.6333333333332,0.13,5,147,2018,3,3,1.0,2.0,3.0,1.0,0.0,0.10234403800713412,0.9947490627713073,0.0,114.829,107.2943,23.78086,90.355647
2018-05-29,46.72258596431834,0.5865,30.254583333333333,60.32208333333333,1.56,270.1166666666667,1001.1704166666668,0.07,5,149,2018,3,2,1.0,2.0,3.0,0.0,0.0,0.93790407164262,-0.346894728118193,0.0,114.829,107.2943,23.78086,90.355647
2018-05-30,50.56901080443819,0.870653846,31.74625,67.97958333333334,0.7136363636363636,259.44,1002.0941666666668,8.49,5,150,2018,3,3,2.0,2.0,3.0,0.0,0.0,0.7993832776677599,-0.6008214172157557,0.0,114.829,107.2943,23.78086,90.355647
2018-06-05,62.14616953082837,0.644,29.702916666666667,76.72208333333333,0.9313333333333332,206.9825,1004.4529166666666,0.12,6,156,2018,1,2,1.0,3.0,3.0,1.0,0.0,0.9996023609006947,0.028197873709864558,0.0,114.829,107.2943,23.78086,90.355647
2018-06-06,60.4519064257295,0.643764706,31.51458333333333,73.24875,0.48,211.4275,1004.84125,0.04,6,157,2018,1,2,1.0,2.0,3.0,0.0,0.0,0.5692974596959162,-0.8221316210825227,0.0,114.829,107.2943,23.78086,90.355647
2018-06-22,41.88282339127285,0.7786,31.20875,71.40791666666667,1.1786363636363637,227.12041666666667,1001.5395833333332,0.08,6,173,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.1799668013904001,0.9836726845843125,0.0,114.829,107.2943,23.78086,90.355647
2018-06-27,37.51496605433012,0.5115,28.971666666666668,76.90333333333334,2.482727272727273,152.95208333333332,1000.5375,0.48,6,178,2018,1,2,1.0,3.0,3.0,1.0,0.0,0.27501196622442714,0.9614408033952868,0.0,114.829,107.2943,23.78086,90.355647
2018-07-06,47.7063166375058,0.80225,30.58875,74.98625,0.6885714285714285,192.1858333333333,998.58125,0.15,7,187,2018,1,3,1.0,2.0,3.0,1.0,0.0,0.2154252366182561,0.9765203364129026,0.0,114.829,107.2943,23.78086,90.355647
2018-07-07,45.71609388472827,0.396461538,30.05,72.35777777777778,0.8046666666666666,164.0735294117647,999.0347058823528,1.0,7,188,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.23548137716324485,0.9718788612832886,0.0,114.829,107.2943,23.78086,90.355647
2018-07-14,37.98722369116942,0.431625,31.204166666666666,70.2625,1.2295652173913043,233.39541666666665,997.165,0.2799999999999999,7,195,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.23789073720611503,0.9712919216958057,0.0,114.829,107.2943,23.78086,90.355647
2018-07-15,36.56588550513113,0.551,30.645416666666662,71.29666666666667,2.080833333333333,150.93791666666667,996.9445833333332,0.41,7,196,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.1805477561085059,0.9835662193081783,0.0,114.829,107.2943,23.78086,90.355647
2018-07-16,35.931277104406824,0.742625,29.956666666666667,74.2975,2.9458333333333333,192.435,997.58125,0.6,7,197,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.0926385053302812,0.995699807838774,0.0,114.829,107.2943,23.78086,90.355647
2018-07-18,35.70480900354669,0.243846154,30.82875,73.1875,1.2086956521739132,223.17,998.3883333333332,0.17,7,199,2018,1,1,1.0,2.0,3.0,1.0,0.0,0.20157655212794579,0.9794727630884943,0.0,114.829,107.2943,23.78086,90.355647
2018-07-19,36.72460711970879,0.756,32.99041666666667,69.50666666666667,0.6408695652173914,253.37875,996.44125,0.02,7,200,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.33761554600398513,0.9412840926608879,0.0,114.829,107.2943,23.78086,90.355647
2018-07-20,37.06293280821926,0.60925,31.50583333333333,73.56041666666667,1.1875,179.98291666666668,995.77125,0.73,7,201,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.09426035076967558,0.9955475811194449,0.0,114.829,107.2943,23.78086,90.355647
2018-08-06,50.42158975299039,0.991,29.97,79.47041666666667,0.7995833333333334,211.1934782608696,997.7779166666666,0.42,8,218,2018,1,3,1.0,3.0,3.0,1.0,0.0,0.1388850377713807,0.9903085106587958,0.0,114.829,107.2943,23.78086,90.355647
2018-08-16,34.931436833977045,0.40675,31.48958333333333,69.0525,1.4913043478260868,212.05541666666667,1001.4270833333334,0.04,8,228,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.08057585517472082,0.9967484795889394,0.0,114.829,107.2943,23.78086,90.355647
2018-08-17,34.931436833977045,0.486666667,31.660833333333333,71.27333333333333,0.9730434782608696,212.64791666666667,998.8845833333334,0.2299999999999999,8,229,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.09929804097508423,0.995057736545227,0.0,114.829,107.2943,23.78086,90.355647
2018-08-19,33.62834297739904,0.585559524,31.09375,75.20583333333333,1.0983333333333334,214.95,996.6895833333332,0.48,8,231,2018,1,2,1.0,3.0,3.0,1.0,0.0,0.10520828131973432,0.9944502086790206,0.0,114.829,107.2943,23.78086,90.355647
2018-08-28,23.42443021143024,0.534666667,30.517916666666665,73.38708333333334,2.1,182.69375,1002.2133333333333,0.98,8,240,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.06225342917984825,0.9980603742035598,0.0,114.829,107.2943,23.78086,90.355647
2018-08-31,22.8486959418136,0.503114754,31.571250000000003,71.0125,1.3675,240.66416666666663,1001.20125,0.77,8,243,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.07313665929061886,0.9973219285004256,0.0,114.829,107.2943,23.78086,90.355647
2018-09-01,31.576075874583157,0.650409091,23.46875,70.6825,1.1835416666666667,159.66729166666667,1009.1458333333334,0.67,9,244,2018,1,2,1.0,2.0,2.0,1.0,0.0,0.3673975762870263,0.9300639875505441,0.0,114.829,107.2943,23.78086,90.355647
2018-09-05,41.08525122623183,0.518,31.15875,71.29833333333333,1.3868181818181815,211.08541666666667,1000.4808333333334,2.1,9,248,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.0774005827379043,0.9970000751212774,0.0,114.829,107.2943,23.78086,90.355647
2018-09-06,38.95169258979542,0.258684211,30.129583333333333,69.90583333333333,4.09125,229.1858333333333,1001.5879166666668,1.42,9,249,2018,1,1,1.0,2.0,3.0,1.0,0.0,0.04551554669844383,0.9989636304734731,0.0,114.829,107.2943,23.78086,90.355647
2018-09-09,36.376405751782166,0.6808,30.93958333333333,70.9425,0.8816666666666667,239.88083333333336,1006.4004166666668,1.7000000000000002,9,252,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.06595462346282469,0.997822623337373,0.0,114.829,107.2943,23.78086,90.355647
2018-09-17,44.560179329578254,0.407245902,32.22166666666667,68.9325,0.5875,276.7079166666667,1002.0966666666668,1.7,9,260,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.8884837793139257,0.4589080233511322,0.0,114.829,107.2943,23.78086,90.355647
2018-09-18,45.943301223581344,0.5509,32.56041666666667,66.90958333333333,0.5845833333333333,278.40291666666667,1002.1133333333332,0.53,9,261,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.9907172197992752,0.13593892155374276,0.0,114.829,107.2943,23.78086,90.355647
2018-09-19,46.7594188885472,0.565875,32.59875,67.13166666666667,1.1875,224.35416666666663,1002.2083333333334,0.33,9,262,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.9965504310710858,0.08298938686382185,0.0,114.829,107.2943,23.78086,90.355647
2018-09-21,41.62669593280359,0.331,28.672916666666666,74.5825,3.389583333333333,189.61,1009.45125,0.7000000000000001,9,264,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.3458100161530498,0.9383045522261029,0.0,114.829,107.2943,23.78086,90.355647
2018-09-23,42.04893402691289,0.596,30.870416666666667,73.78458333333333,0.8883333333333333,245.00291666666664,1010.6320833333332,1.23,9,266,2018,1,2,1.0,2.0,3.0,1.0,0.0,0.17420676417928796,0.9847090957811764,0.0,114.829,107.2943,23.78086,90.355647
2018-09-29,54.57356128800438,1.496,31.4625,72.34333333333333,0.8879166666666666,189.225,1007.3991666666666,0.0,9,272,2018,1,3,0.0,2.0,3.0,1.0,0.0,0.2545175565579219,0.9670681534430678,0.0,114.829,107.2943,23.78086,90.355647
2018-10-01,65.86779546945682,1.138675676,24.01354166666667,65.20270833333333,0.9048936170212766,187.4779166666667,1011.625625,1.54,10,274,2018,2,3,1.0,2.0,2.0,1.0,0.0,0.5246082562426538,0.8513437481311776,0.0,114.829,107.2943,23.78086,90.355647
2018-10-03,75.23899041568987,0.56508046,29.25208333333333,53.565625,1.3185416666666667,225.959375,1009.343125,6.21,10,276,2018,2,2,2.0,2.0,3.0,1.0,0.0,0.679230510783927,0.7339250051743745,0.0,114.829,107.2943,23.78086,90.355647
2018-10-07,80.96265254806899,1.268333333,30.77,65.89999999999999,0.7904166666666667,202.9875,1009.0833333333334,9.84,10,280,2018,2,3,2.0,2.0,3.0,1.0,0.0,0.6871561971353405,0.7265097113862258,0.0,114.829,107.2943,23.78086,90.355647
2018-10-08,82.57739510958892,1.001630769,31.090416666666663,56.23333333333333,1.0541666666666667,230.51666666666665,1008.5416666666666,1.92,10,281,2018,2,3,1.0,2.0,3.0,1.0,0.0,0.7565101629511645,0.6539819365636964,0.0,114.829,107.2943,23.78086,90.355647
2018-10-09,79.56168962880591,0.730856322,29.21583333333333,71.07916666666667,2.5395833333333333,171.89583333333334,1008.5833333333334,1.72,10,282,2018,2,2,1.0,2.0,3.0,1.0,0.0,0.2487180620017036,0.9685759266232652,0.0,114.829,107.2943,23.78086,90.355647
2018-10-10,28.066666666666663,0.835597701,26.487916666666667,79.02083333333333,2.6241666666666665,78.45416666666667,1009.375,5.87,10,283,2018,2,3,2.0,3.0,2.0,1.0,0.0,0.33923051780792857,0.940703277228141,0.0,114.829,107.2943,23.78086,90.355647
2018-10-16,80.09358887787789,0.211798851,28.462083333333336,65.35416666666667,0.6183333333333333,212.88333333333333,1011.6666666666666,6.38,10,289,2018,2,1,2.0,2.0,3.0,1.0,0.0,0.557865823473389,0.8299311555787972,0.0,114.829,107.2943,23.78086,90.355647
2018-10-17,84.80363336430646,0.782980519,28.470416666666665,59.57083333333333,0.5308333333333334,210.74166666666667,1010.3333333333334,2.06,10,290,2018,2,2,1.0,2.0,3.0,1.0,0.0,0.8764236376891099,0.4815408677358421,0.0,114.829,107.2943,23.78086,90.355647
2018-10-18,88.74061786544893,0.889655172,28.7825,62.57083333333333,0.7339130434782608,201.19583333333333,1009.875,2.25,10,291,2018,2,3,1.0,2.0,3.0,1.0,0.0,0.2412938440945857,0.9704521012404774,0.0,114.829,107.2943,23.78086,90.355647
2018-10-19,88.74061786544893,1.110770115,29.18583333333333,65.69583333333334,0.5175,199.32083333333333,1010.8333333333334,1.93,10,292,2018,2,3,1.0,2.0,3.0,1.0,0.0,0.6013479698690295,0.7989872459147247,0.0,114.829,107.2943,23.78086,90.355647
2018-10-21,88.79217530443286,1.27203125,29.2075,62.75,0.8537499999999999,210.85,1011.8333333333334,1.88,10,294,2018,2,3,1.0,2.0,3.0,1.0,0.0,0.9630862580964565,0.26919297811377907,0.0,114.829,107.2943,23.78086,90.355647
2018-10-22,91.39343013854143,0.514706897,29.072916666666668,65.97500000000001,0.6735,195.7083333333333,1010.7083333333334,2.21,10,295,2018,2,2,1.0,2.0,3.0,0.0,0.0,0.9992944757503687,-0.03755729935439829,0.0,114.829,107.2943,23.78086,90.355647
2018-10-23,90.30500842432724,0.812114943,28.77333333333333,66.35833333333333,0.6816666666666666,207.0041666666667,1010.9166666666666,3.15,10,296,2018,2,3,1.0,2.0,3.0,0.0,0.0,0.9086934558522187,-0.41746401436692937,0.0,114.829,107.2943,23.78086,90.355647
2018-10-24,78.31875,0.508873563,28.691875,62.8,0.7970588235294117,292.40625,1011.5625,1.49,10,297,2018,2,2,1.0,2.0,3.0,1.0,0.0,0.9705336926261627,0.24096545702117791,0.0,114.829,107.2943,23.78086,90.355647
2018-11-01,88.591981588271,0.096988506,20.998125,76.23708333333333,0.8402222222222223,151.646875,1013.3922916666668,7.19,11,305,2018,2,1,2.0,3.0,2.0,1.0,0.0,0.7112985413007362,0.7028900235054164,0.0,114.829,107.2943,23.78086,90.355647
2018-11-02,92.24269137858724,0.17287931,25.47520833333333,53.600208333333335,0.8935416666666667,121.01666666666668,1013.9483333333332,3.52,11,306,2018,2,1,1.0,2.0,2.0,0.0,0.0,0.9351133078438332,-0.35434884152959295,0.0,114.829,107.2943,23.78086,90.355647
2018-11-03,97.06574563916892,0.761861538,27.99770833333333,55.52125,0.789375,203.14916666666667,1011.6435416666668,3.75,11,307,2018,2,2,1.0,2.0,2.0,1.0,0.0,0.8195376917415872,0.5730252802580975,0.0,114.829,107.2943,23.78086,90.355647
2018-11-06,93.18550785198777,0.020172414,27.13125,76.8125,0.8370833333333333,139.81666666666666,1011.6666666666666,4.8500000000000005,11,310,2018,2,1,1.0,3.0,2.0,1.0,0.0,0.4205195200598786,0.9072834911143316,0.0,114.829,107.2943,23.78086,90.355647
2018-11-08,100.3549205561212,1.265563218,25.96375,65.93333333333334,0.905217391304348,168.07500000000002,1012.6666666666666,7.11,11,312,2018,2,3,2.0,2.0,2.0,1.0,0.0,0.9791283230741654,0.2032430243673146,0.0,114.829,107.2943,23.78086,90.355647
2018-11-09,105.85742736379136,1.016643678,24.711250000000003,60.74166666666667,0.5723809523809523,183.64166666666665,1011.25,5.38,11,313,2018,2,3,2.0,2.0,2.0,1.0,0.0,0.931815215370722,0.3629330577442829,0.0,114.829,107.2943,23.78086,90.355647
2018-11-10,117.65547914739,0.919787356,24.859166666666667,63.59583333333333,0.50625,130.19583333333333,1011.8333333333334,4.2700000000000005,11,314,2018,2,3,1.0,2.0,2.0,1.0,0.0,0.7940914389672497,0.6077983107568848,0.0,114.829,107.2943,23.78086,90.355647
2018-11-11,122.56805827678988,0.774781609,25.140416666666667,65.9375,0.6785,180.6916666666667,1012.5,5.0,11,315,2018,2,2,1.0,2.0,2.0,1.0,0.0,0.831818523226581,0.5550476956236733,0.0,114.829,107.2943,23.78086,90.355647
2018-11-12,126.00620404936174,0.658574713,25.61791666666667,67.13333333333334,0.5445833333333333,184.05833333333337,1011.4166666666666,6.16,11,316,2018,2,2,2.0,2.0,2.0,0.0,0.0,0.9989879797046296,-0.044977954662951215,0.0,114.829,107.2943,23.78086,90.355647
2018-11-13,127.29183863483324,0.546678161,25.672916666666666,66.14166666666667,0.6316666666666667,188.60416666666663,1010.0,6.390000000000001,11,317,2018,2,2,2.0,2.0,2.0,1.0,0.0,0.8452074259619903,0.5344384034654571,0.0,114.829,107.2943,23.78086,90.355647
2018-11-14,135.90539368031062,0.221034483,25.141428571428573,67.03333333333333,0.4847619047619047,97.06666666666668,1010.904761904762,3.84,11,318,2018,2,1,1.0,2.0,2.0,1.0,0.0,0.6208399766907984,0.7839373210547951,0.0,114.829,107.2943,23.78086,90.355647
2018-11-15,136.9166671756687,1.27783908,26.5425,66.97916666666667,0.7066666666666667,135.70416666666668,1011.8333333333334,1.57,11,319,2018,2,3,1.0,2.0,2.0,1.0,0.0,0.10635807424582004,0.9943278936260014,0.0,114.829,107.2943,23.78086,90.355647
2018-11-16,137.7045119201696,1.235063218,26.738333333333333,60.91666666666666,1.0795454545454546,164.5375,1011.25,1.52,11,320,2018,2,3,1.0,2.0,2.0,1.0,0.0,0.5507721234212171,0.8346556583778029,0.0,114.829,107.2943,23.78086,90.355647
2018-11-17,137.6113252764115,1.152005747,26.03,62.03333333333333,1.2716666666666667,140.325,1010.625,1.84,11,321,2018,2,3,1.0,2.0,2.0,1.0,0.0,0.684483488808746,0.7290283626500462,0.0,114.829,107.2943,23.78086,90.355647
2018-11-18,138.87743582330515,1.061931034,25.45458333333333,53.958333333333336,0.9395652173913044,158.23333333333332,1013.5,1.74,11,322,2018,2,3,1.0,2.0,2.0,0.0,0.0,0.9705940666758556,-0.24072215879229886,0.0,114.829,107.2943,23.78086,90.355647
2018-11-19,138.03762175869284,1.014448276,24.706666666666667,57.69583333333333,0.55875,162.38333333333333,1014.6666666666666,1.4,11,323,2018,2,3,1.0,2.0,2.0,0.0,0.0,0.8741186007161897,-0.4857125403795648,0.0,114.829,107.2943,23.78086,90.355647
2018-11-20,145.9988731445356,0.838149425,24.15833333333333,63.925,0.505,132.95000000000002,1014.375,1.37,11,324,2018,2,3,1.0,2.0,2.0,1.0,0.0,0.9933861324206782,0.11482156554535708,0.0,114.829,107.2943,23.78086,90.355647
2018-11-22,147.28573467942053,0.884394366,23.71136363636364,68.80909090909091,0.6527272727272727,153.17727272727274,1014.6363636363636,1.24,11,326,2018,2,3,1.0,2.0,2.0,1.0,0.0,0.9743807713265397,0.22490467418241383,0.0,114.829,107.2943,23.78086,90.355647
2018-11-23,145.50096194461736,0.557741379,24.032916666666665,66.37083333333334,0.6782608695652174,159.6,1014.4166666666666,1.34,11,327,2018,2,2,1.0,2.0,2.0,1.0,0.0,0.6055023601343665,0.7958435096623656,0.0,114.829,107.2943,23.78086,90.355647
2018-11-24,147.8890537025515,0.774994253,24.24458333333333,66.52499999999999,0.5469565217391305,140.39583333333334,1014.1666666666666,1.38,11,328,2018,2,2,1.0,2.0,2.0,1.0,0.0,0.9989649540444162,0.04548648800509223,0.0,114.829,107.2943,23.78086,90.355647
2018-11-25,146.5033984210151,0.663988506,24.545416666666668,63.67916666666667,0.8220833333333334,166.61249999999998,1014.0416666666666,1.59,11,329,2018,2,2,1.0,2.0,2.0,1.0,0.0,0.9526371573066045,0.30410926740037314,0.0,114.829,107.2943,23.78086,90.355647
2018-11-26,147.4045473034635,0.380178161,20.16875,60.30416666666667,18.99416666666667,142.34545454545454,1013.8,0.59,11,330,2018,2,2,1.0,2.0,2.0,1.0,0.0,0.8035712735945602,0.5952085418184256,0.0,114.829,107.2943,23.78086,90.355647
2018-11-27,138.57330369918594,0.208787356,20.703333333333333,47.95416666666667,33.12857142857143,138.58196425787642,1011.2745833333332,0.0,11,331,2018,2,1,0.0,1.0,2.0,1.0,0.0,0.9647282754718152,0.26324770560287425,0.0,114.829,107.2943,23.78086,90.355647
2018-11-28,132.86868481884113,0.159954023,21.27125,48.68333333333334,33.115833333333335,139.72128101685814,1011.2745833333332,0.0,11,332,2018,2,1,0.0,1.0,2.0,1.0,0.0,0.9598583425317601,0.2804852264775854,0.0,114.829,107.2943,23.78086,90.355647
2018-11-29,138.17948522703972,0.164189655,21.04047619047619,48.52857142857143,33.071363636363635,139.07767022802298,1011.2745833333332,0.0,11,333,2018,2,1,0.0,1.0,2.0,1.0,0.0,0.9527289934687885,0.30382143605076534,0.0,114.829,107.2943,23.78086,90.355647
2018-11-30,135.98680128490616,0.441097701,20.17,47.96666666666667,32.99166666666667,139.38369696934203,1011.2745833333332,0.0,11,334,2018,2,2,0.0,1.0,2.0,1.0,0.0,0.9371957746687204,0.3488037843015712,0.0,114.829,107.2943,23.78086,90.355647
2018-12-01,142.26364320445657,0.647270115,17.352,66.70088888888888,16.254545454545454,90.64208333333332,1013.7570833333332,152.39,12,335,2018,4,2,2.0,2.0,1.0,1.0,0.0,0.962402579138927,0.2716270893462971,0.0,114.829,107.2943,23.78086,90.355647
2018-12-02,146.17459249388563,0.755298851,22.56636363636364,47.30340909090909,15.56409090909091,146.93875,1016.6854166666668,168.96,12,336,2018,4,2,2.0,1.0,2.0,0.0,0.0,0.9552490331122404,-0.2958027801392845,0.0,114.829,107.2943,23.78086,90.355647
2018-12-03,145.40119615457994,0.626626437,24.93136363636364,52.01045454545454,16.282790697674418,206.2683333333333,1009.9179166666668,172.53,12,337,2018,4,2,2.0,2.0,2.0,1.0,0.0,0.6917221988236718,0.722163693115726,0.0,114.829,107.2943,23.78086,90.355647
2018-12-04,149.0881720959997,0.404844828,20.820833333333333,48.3325,33.16375,155.54835959974633,1014.3204166666666,182.43,12,338,2018,4,2,2.0,1.0,2.0,1.0,0.0,0.9728583970449848,0.23140125172319767,0.0,114.829,107.2943,23.78086,90.355647
2018-12-05,149.9731495007249,0.319212644,21.48,48.7375,33.13583333333333,155.84966716060273,1014.3204166666666,174.42000000000002,12,339,2018,4,2,2.0,1.0,2.0,1.0,0.0,0.9640780215619371,0.2656192168146369,0.0,114.829,107.2943,23.78086,90.355647
